label,x,y
wc0,-8.975225,-18.585005
wc0,-10.012544,-20.591883
wc0,6.165035,-22.735773
wc0,6.1727295,-22.631897
wc0,-9.383359,-19.042187
wc0,-6.7453775,-26.67062
wc0,5.9249635,-20.958084
wc0,-9.972189,-20.014494
wc0,-8.33767,-17.817522
wc0,-8.932008,-18.298597
wc0,-10.246487,-22.131166
wc0,5.237282,-25.478004
wc0,-10.100146,-19.81517
wc0,-7.5027027,-17.158672
wc0,6.361134,-21.223175
wc0,-6.3977246,-16.585659
wc0,3.3166282,-27.409727
wc0,-4.697502,-28.008934
wc0,6.687958,-23.260296
wc0,-10.580016,-22.620136
wc0,-10.023709,-18.931765
wc0,-10.245269,-23.734352
wc0,6.8578296,-21.927717
wc0,-10.403792,-23.523258
wc0,3.4379866,-27.705286
wc0,-8.941058,-17.536106
wc0,6.5731444,-24.536192
wc0,5.8871794,-25.726002
wc0,3.5454504,-27.844713
wc0,-9.606843,-17.600298
wc0,5.174831,-26.960054
wc0,4.6813884,-27.382853
wc0,6.3700914,-19.457886
wc0,6.9342217,-20.318638
wc0,3.6393502,-28.110203
wc0,6.853739,-20.07821
wc0,-9.957597,-17.761108
wc0,-11.060267,-23.422256
wc0,-9.733782,-17.476038
wc0,-11.49688,-21.254477
wc0,6.8798003,-19.954222
wc0,-10.322804,-24.99943
wc0,5.606738,-26.789312
wc0,6.9723625,-20.000011
wc0,-10.863021,-18.362404
wc0,-10.567416,-17.88492
wc0,-10.898711,-18.310177
wc0,-10.586636,-25.08031
wc0,-11.458413,-19.296047
wc0,7.8280644,-21.525885
wc0,-11.349362,-18.983334
wc0,4.8876357,-27.79437
wc0,1.3764781,-29.42756
wc0,6.891741,-25.696022
wc0,-11.946866,-21.215796
wc0,7.1667476,-19.569998
wc0,-9.980387,-26.061592
wc0,-10.743713,-25.129118
wc0,8.038914,-21.87813
wc0,3.1631212,-28.950499
wc0,7.7922564,-20.661394
wc0,-1.7545493,-29.889696
wc0,8.104082,-21.906672
wc0,5.630399,-27.42754
wc0,-11.913478,-19.879902
wc0,7.777299,-20.491526
wc0,-6.824733,-15.261505
wc0,8.171414,-22.829802
wc0,8.155756,-23.300856
wc0,8.228867,-21.944748
wc0,7.84506,-20.388687
wc0,-10.055767,-26.355034
wc0,7.6200023,-19.632162
wc0,-11.47901,-17.899052
wc0,-12.296815,-23.309526
wc0,-12.623763,-21.989206
wc0,8.733315,-21.782814
wc0,-11.598488,-25.06096
wc0,-10.790902,-16.800535
wc0,-4.0691314,-30.209229
wc0,7.509759,-18.69941
wc0,-11.682602,-25.074
wc0,-9.33019,-27.68184
wc0,8.704414,-20.856535
wc0,8.227925,-19.676239
wc0,-1.1821597,-30.660952
wc0,-3.4874654,-30.491049
wc0,-11.289506,-25.880297
wc0,-13.02113,-21.253769
wc0,8.984036,-21.078323
wc0,-12.896942,-19.55074
wc0,-11.482582,-17.00358
wc0,-12.046989,-17.707462
wc0,5.497835,-28.778017
wc0,-13.180244,-21.022205
wc0,-11.679377,-17.094639
wc0,-12.657773,-18.45947
wc0,9.412313,-23.01485
wc0,9.111802,-24.575022
wc0,-9.811884,-15.276941
wc0,-12.803447,-18.309534
wc0,-13.422754,-20.087408
wc0,-13.449364,-19.981989
wc0,-13.414203,-22.943146
wc0,-12.851218,-18.079643
wc0,9.381045,-24.572609
wc0,-13.652074,-21.908312
wc0,9.168102,-19.80323
wc0,9.438111,-24.431862
wc0,-0.310199,-31.357883
wc0,0.7847486,-13.610497
wc0,-13.72548,-21.263727
wc0,-13.487687,-23.087803
wc0,-12.198914,-16.906897
wc0,5.6176467,-29.44729
wc0,8.196421,-18.018503
wc0,-13.815459,-21.96969
wc0,-0.24092905,-31.513882
wc0,-13.63129,-23.03612
wc0,-11.263678,-27.323648
wc0,-13.940412,-21.874718
wc0,-10.072678,-14.745218
wc0,9.914369,-20.697428
wc0,-13.452738,-24.27342
wc0,9.63984,-25.30364
wc0,-13.879211,-19.04857
wc0,10.028267,-20.50446
wc0,-3.2227554,-31.758135
wc0,10.062741,-20.478165
wc0,9.791102,-19.706337
wc0,3.4597483,-31.097721
wc0,-11.947071,-27.150703
wc0,10.446935,-22.501102
wc0,-14.365477,-21.08977
wc0,9.9749365,-25.003141
wc0,-13.895908,-18.635464
wc0,10.481597,-22.307653
wc0,-12.180724,-15.866232
wc0,-14.422973,-20.31704
wc0,10.502468,-23.42203
wc0,-14.444143,-20.280918
wc0,-14.264711,-23.14024
wc0,-9.722706,-29.390606
wc0,-13.130602,-16.865173
wc0,9.602279,-26.332655
wc0,-13.255324,-16.937284
wc0,-14.446699,-22.777012
wc0,-12.401913,-15.862388
wc0,-11.548872,-15.054206
wc0,0.773132,-32.18134
wc0,-14.618948,-20.15228
wc0,10.9659,-22.469984
wc0,-13.656801,-17.049364
wc0,-14.272324,-18.045183
wc0,10.915438,-24.145643
wc0,11.0937195,-21.44606
wc0,-14.875821,-19.184338
wc0,-14.954303,-19.231936
wc0,10.922451,-19.991299
wc0,10.418374,-26.187695
wc0,-13.328476,-15.974308
wc0,-14.330129,-25.148722
wc0,-2.4046168,-32.932808
wc0,-15.211186,-19.741127
wc0,0.45206898,-32.938507
wc0,10.669115,-18.912283
wc0,10.1930275,-26.944967
wc0,11.3854685,-23.999504
wc0,10.606758,-18.752913
wc0,11.56095,-22.243374
wc0,-1.4702246,-11.426746
wc0,9.827002,-17.206522
wc0,-14.945773,-17.941618
wc0,-12.270993,-14.396127
wc0,-13.848161,-26.739326
wc0,11.74013,-23.29746
wc0,10.559662,-18.160362
wc0,-15.658434,-21.208452
wc0,10.299207,-17.697111
wc0,11.812616,-23.043064
wc0,-15.694194,-21.059921
wc0,11.411137,-19.83708
wc0,-15.7384205,-21.333927
wc0,11.521431,-24.90479
wc0,-12.730679,-28.416817
wc0,11.794386,-20.850273
wc0,-15.049383,-17.502745
wc0,12.029844,-22.89458
wc0,-15.763732,-22.709282
wc0,11.602067,-19.419327
wc0,12.041552,-24.04347
wc0,-11.665513,-29.791946
wc0,12.285309,-21.904873
wc0,-15.909258,-23.63858
wc0,-16.077126,-19.442314
wc0,8.904427,-29.9468
wc0,-1.5943059,-33.9716
wc0,-14.752626,-26.50706
wc0,10.767532,-27.770382
wc0,-13.167985,-14.252555
wc0,2.6173582,-33.526756
wc0,12.243381,-24.499931
wc0,-15.072334,-16.597034
wc0,-15.047791,-16.542477
wc1,0.4046735,-0.43717262
wc1,0.19750854,-0.33917776
wc1,0.11650471,-1.1249344
wc1,1.7840513,0.47775716
wc1,0.7895238,0.9340284
wc1,2.3198051,0.17470133
wc1,1.9850843,-1.7789184
wc1,-0.9542816,-0.39635125
wc1,-0.6266439,0.584183
wc1,0.2989205,1.2873999
wc1,1.5880214,1.2916116
wc1,2.9594069,-1.4711637
wc1,-0.66079813,-2.2333422
wc1,3.3073967,-0.19186191
wc1,-1.5247002,-0.9219232
wc1,2.4228106,1.36598
wc1,-0.24676012,1.5971037
wc1,-0.41636205,1.5087951
wc1,2.843092,-2.31578
wc1,-1.6260848,-1.0761148
wc1,2.6041536,-2.5735438
wc1,-1.0569333,1.1479326
wc1,-0.954039,1.4214243
wc1,1.116417,-3.3298397
wc1,2.5460775,-3.1225665
wc1,-0.9296619,-2.9963028
wc1,0.43302125,2.4524877
wc1,-0.69867057,2.1452909
wc1,1.4770753,-3.7547145
wc1,3.5081184,1.4786538
wc1,-1.8804419,-2.4128907
wc1,2.3889318,2.3874893
wc1,0.91689575,-3.9390495
wc1,0.49768242,2.8433125
wc1,0.7272764,-4.1711006
wc1,0.6858455,3.0591505
wc1,4.029972,-2.8653631
wc1,3.4430923,-3.547631
wc1,-2.821975,-1.8255423
wc1,0.9361307,-4.564245
wc1,-3.1897528,-0.49789625
wc1,1.1289601,3.3672936
wc1,-0.47133404,-4.354562
wc1,-1.1179128,2.9326289
wc1,-2.6818714,-2.8362
wc1,-2.6342783,1.8212163
wc1,5.2517247,0.4567247
wc1,4.8442388,1.5961573
wc1,1.242664,3.7627199
wc1,-2.7848322,1.9595994
wc1,4.21002,2.5551784
wc1,0.88166976,-5.122721
wc1,2.100813,-5.012891
wc1,-0.65209645,3.6778314
wc1,-3.7960541,-0.08300892
wc1,2.0622249,3.838584
wc1,0.8706448,-5.268787
wc1,5.3562284,-2.728125
wc1,5.7082796,0.8027175
wc1,-3.7581317,1.0041249
wc1,3.707492,-4.7531776
wc1,-0.9075724,-5.2281737
wc1,1.4104906,-5.5644317
wc1,-3.8729045,-2.516997
wc1,3.9524179,3.4338708
wc1,-4.215578,-1.4200588
wc1,6.1654305,-0.23340492
wc1,0.030485803,-5.542748
wc1,5.7225924,1.4502128
wc1,-1.9378257,-4.8957005
wc1,-2.422998,3.537083
wc1,-4.5670877,-1.4526883
wc1,-4.6404085,-0.6525755
wc1,1.9223764,4.672403
wc1,-1.3975126,-5.517523
wc1,-4.714566,-0.3219748
wc1,6.582391,-1.6674856
wc1,-3.8590815,-3.672196
wc1,-1.241926,-5.702894
wc1,6.7084255,-1.383541
wc1,-2.8411276,-4.888858
wc1,-4.7610416,0.64403206
wc1,-1.4708163,4.5111675
wc1,6.6212077,1.089846
wc1,4.8286076,-5.023026
wc1,-1.4468246,4.594474
wc1,4.690202,3.9035258
wc1,6.9693937,-0.0073549915
wc1,4.276448,-5.5795035
wc1,1.6663978,5.173788
wc1,-2.7661014,4.091951
wc1,-1.5594424,4.8457675
wc1,6.8833466,-2.7458463
wc1,-3.744698,-4.6886067
wc1,-1.5149972,-6.187749
wc1,-5.309369,0.682753
wc1,7.3861475,-1.2335002
wc1,7.440742,-0.19633627
wc1,-2.3708067,-5.953881
wc1,-3.4596148,3.8853946
wc1,-3.8281953,-4.8625236
wc1,-0.44162777,5.43963
wc1,4.5410633,-5.9623837
wc1,3.56362,-6.4673133
wc1,-5.586797,0.3067417
wc1,5.268665,4.1752954
wc1,5.371929,4.110127
wc1,2.3221219,5.6177325
wc1,7.4391174,0.91734904
wc1,6.4678817,2.9648309
wc1,5.303469,4.268817
wc1,-5.6609645,-1.9942417
wc1,5.3816924,4.2989573
wc1,0.7397929,-7.1028395
wc1,-0.2888067,-7.012389
wc1,1.6129806,5.8704214
wc1,3.826509,-6.685228
wc1,7.6942334,-2.2985063
wc1,-4.8776507,2.8166506
wc1,-5.925687,-1.6274827
wc1,-1.8978072,-6.673964
wc1,7.924207,-0.2307521
wc1,0.8901375,-7.285241
wc1,6.606312,-4.7048564
wc1,3.7961206,5.4940543
wc1,-5.884789,-2.4290445
wc1,7.867938,-2.2851706
wc1,-2.5959609,-6.4684505
wc1,-5.982636,0.7617507
wc1,7.9259896,-2.3461015
wc1,8.121032,-0.48564112
wc1,7.344458,-3.9508374
wc1,0.8264525,6.2608294
wc1,8.026625,0.78430057
wc1,8.118706,0.7062797
wc1,-4.9319715,-4.899467
wc1,7.668269,2.243774
wc1,3.6230507,5.9826565
wc1,7.7868686,2.0460937
wc1,7.146648,-4.72474
wc1,7.726488,2.2104256
wc1,8.194449,0.94685763
wc1,5.0478272,-6.6995964
wc1,5.2987494,-6.5841937
wc1,4.4694943,5.7215967
wc1,5.02844,5.4464507
wc1,-5.2654076,-4.8660893
wc1,3.4974322,-7.586231
wc1,-6.4666605,-2.6867042
wc1,-6.7363024,0.1379581
wc1,-3.3311622,-6.8031273
wc1,-0.1799899,6.7422705
wc1,-0.133683,6.7808814
wc1,6.4052095,4.724846
wc1,6.938754,-5.674602
wc1,2.4178326,6.755169
wc1,0.63160944,-8.181801
wc1,-5.7893133,-4.7440176
wc1,-6.0351014,2.9547246
wc1,-0.25024617,6.9333363
wc1,-7.100126,-1.1350423
wc1,-6.837948,1.1884928
wc1,0.26723316,7.0411725
wc1,1.0537267,7.0979877
wc1,2.3656185,-8.282489
wc1,-5.981249,-4.778666
wc1,1.5662152,7.1150064
wc1,9.068147,-1.75193
wc1,7.573801,-5.4412556
wc1,7.748312,3.640027
wc1,6.05118,-6.9170065
wc1,2.6262882,-8.338277
wc1,-6.0637913,-4.823384
wc1,2.4818954,-8.408447
wc1,-6.8053455,-3.5544004
wc1,6.56977,5.1256695
wc1,-3.7952719,-7.1589956
wc1,-6.8082685,2.15383
wc1,8.033455,3.5484002
wc1,9.127248,-2.9522688
wc1,8.148122,3.5351574
wc1,-7.375597,-2.5600488
wc1,5.50359,-7.627948
wc1,4.3710413,6.8458576
wc1,-5.029995,5.2096205
wc1,-4.31079,-7.142283
wc1,6.568929,5.568794
wc1,7.3007393,-6.4374824
wc1,4.6755924,6.835209
wc1,-5.108872,5.264679
wc1,-5.059117,5.350499
wc1,-4.9025874,5.50434
wc1,-3.6836956,6.41986
wc1,8.487458,-5.263712
wc1,-7.8767858,0.2635723
wc1,-7.8601995,-2.209634
wc1,-2.7956328,7.083231
wc1,-6.5921054,3.8853323
wc1,-8.0865135,-1.1452304
wc1,4.408297,7.3100395
wc1,-4.070221,6.5345197
wc1,-2.1155477,-8.794421
wc1,-7.5959425,-4.0715156
wc1,-3.6945531,-8.202011
wc1,-7.015301,-5.198956
wc1,-8.141113,-2.4787667
wc1,10.117766,-2.5070517
wc1,9.739564,-4.079805
wc1,2.647544,-9.50549
wc1,-1.4676208,8.041916
wc1,-0.029316997,-9.588638
wc1,8.142476,-6.764181
wc1,-6.0034995,-6.9236474
wc1,-8.157212,2.0857708
wc1,-3.0266745,7.68981
wc1,6.4352427,-8.363612
wc1,8.62652,4.7690654
wc1,-4.5291142,6.929953
wc1,6.3506355,-8.469037
wc1,5.957816,-8.722782
wc1,6.9186,-8.13148
wc1,-3.8365285,7.3946404
wc1,1.3016795,8.597937
wc1,8.707779,4.8451777
wc1,-5.6546264,6.1890826
wc1,-8.819231,-1.5880555
wc1,8.599802,5.057414
wc1,-4.7728233,6.9616313
wc1,1.0314499,-10.028134
wc1,-6.3857975,5.5671477
wc1,10.571991,0.9078971
wc1,-4.5851035,7.141521
wc1,7.339979,6.447067
wc1,10.795847,0.12151353
wc1,7.5300736,-7.9702377
wc1,-4.6606445,7.1822977
wc1,10.762981,0.6062669
wc1,10.358605,2.1900094
wc1,10.011448,3.1215343
wc1,3.759497,8.51694
wc1,6.3526278,7.378268
wc1,-7.814624,-5.453502
wc1,-9.0828085,0.13565078
wc1,1.0472335,-10.27422
wc1,6.4353642,7.4159174
wc1,5.385165,-9.526112
wc1,4.285139,8.523367
wc1,6.301301,7.596383
wc1,-9.278159,-1.2735957
wc1,4.799048,8.383518
wc1,5.5429406,8.12439
wc1,10.512545,-4.6303644
wc1,6.3557906,7.687963
wc1,9.853846,-5.996116
wc1,8.554864,5.9294157
wc1,-7.30308,5.320934
wc1,-7.455572,5.1442566
wc1,-9.170654,1.6385933
wc1,11.34863,-0.36000267
wc1,11.372524,-1.9529628
wc1,10.814878,-4.555574
wc1,4.7583117,-10.160568
wc1,8.918015,5.8080654
wc1,10.6194935,-5.097305
wc1,-6.1071944,-8.23965
wc1,8.597997,6.229134
wc1,-5.4119644,7.477295
wc1,-6.113565,6.922715
wc1,-3.3618631,-9.924766
wc1,10.732745,-5.14345
wc1,9.167395,-7.4822397
wc1,9.271846,-7.3966703
wc1,1.915413,9.575702
wc1,-9.274004,2.5467918
wc1,5.869423,-10.06911
wc1,-4.4127383,-9.68401
wc1,1.6354591,9.761779
wc1,-7.0395675,6.4521284
wc1,7.1367664,-9.485732
wc1,11.925367,-2.087167
wc1,-9.456152,-4.511023
wc1,11.997006,-1.4118053
wc1,2.900316,-11.153686
wc1,-9.471464,-4.7397256
wc1,-9.990964,-3.2443068
wc1,-9.432099,-4.8921885
wc1,5.315533,9.154322
wc1,-8.861262,4.3766146
wc1,-5.164109,-9.63988
wc1,11.95651,-3.050421
wc1,-10.249619,0.3473774
wc1,12.22351,-0.91768634
wc1,1.9641458,10.125035
wc1,0.30578816,10.153268
wc1,-7.3661866,-8.139176
wc1,-10.092745,-3.7166061
wc1,10.808465,4.500507
wc1,10.945292,4.3623185
wc1,10.903016,-6.4346375
wc1,-3.605715,9.3771305
wc2,-0.87547386,35.510525
wc2,-1.5232167,36.3016
wc2,0.29795095,35.048073
wc2,-1.5505213,34.766586
wc2,0.91889435,36.833054
wc2,1.1732972,36.38041
wc2,-0.69370645,34.23169
wc2,-2.341779,35.840416
wc2,0.32054818,34.13907
wc2,0.74368733,37.430134
wc2,-1.6338956,37.91434
wc2,-1.1024675,38.20522
wc2,1.71027,36.95746
wc2,-0.25862277,38.290737
wc2,-2.8021805,36.927654
wc2,-2.8982978,35.257507
wc2,-3.0208585,36.501534
wc2,-2.8778825,37.109562
wc2,-3.1282108,35.55657
wc2,-2.171711,38.00496
wc2,2.0491664,34.686646
wc2,-3.0230038,37.09004
wc2,-2.4638374,37.90703
wc2,-2.9374237,37.43996
wc2,1.1402237,33.36534
wc2,2.5575113,36.571728
wc2,-2.9589689,34.174335
wc2,2.3664258,34.36913
wc2,0.75173825,32.953743
wc2,-1.5023549,32.901413
wc2,-3.6831326,35.3667
wc2,2.392272,37.48855
wc2,-2.9958086,33.816925
wc2,2.9544106,35.919556
wc2,1.6692775,38.53811
wc2,-3.6081786,34.60798
wc2,-0.42965516,32.47066
wc2,-3.9549842,35.896442
wc2,-3.734983,37.31686
wc2,-0.57257396,32.351906
wc2,2.944092,34.62038
wc2,2.0145369,33.209732
wc2,3.1337993,35.02781
wc2,-3.5815718,38.285957
wc2,0.9323953,39.505337
wc2,3.404544,36.479786
wc2,2.6476102,33.484695
wc2,1.323666,32.378212
wc2,2.4629726,38.558475
wc2,2.345961,38.68863
wc2,1.2954676,39.44853
wc2,1.3912278,32.362003
wc2,3.2790296,37.366356
wc2,-2.877587,39.159653
wc2,0.37362707,31.92987
wc2,-4.1805363,37.81241
wc2,-4.483475,35.009518
wc2,2.2987022,32.79242
wc2,0.85915035,39.806328
wc2,3.4684076,37.25403
wc2,-2.069948,32.024315
wc2,-2.1571512,39.835785
wc2,3.8589187,35.567375
wc2,-1.4456675,40.12213
wc2,3.4444754,33.878605
wc2,-2.3346968,32.025673
wc2,1.6146808,32.046867
wc2,-1.0635386,31.568615
wc2,3.54921,37.79362
wc2,-1.8242544,40.147156
wc2,0.18102682,31.531385
wc2,-1.6941291,31.67951
wc2,-2.8822408,31.995419
wc2,-1.7004805,31.37722
wc2,1.6830951,31.664097
wc2,3.673697,38.316715
wc2,-4.970054,37.89166
wc2,3.678742,33.13135
wc2,1.4342546,40.458508
wc2,2.1431363,40.15586
wc2,-0.773056,30.94823
wc2,4.375146,37.319187
wc2,3.4923737,32.72099
wc2,-0.79888725,41.142365
wc2,4.212228,33.44671
wc2,1.9344808,31.271038
wc2,-5.0865693,33.400402
wc2,-5.814009,35.52667
wc2,0.74283576,41.126717
wc2,-2.317239,40.980305
wc2,-2.3178766,41.013577
wc2,4.97233,36.42446
wc2,-4.443213,39.743607
wc2,4.5805426,38.071426
wc2,-5.8813353,37.262512
wc2,3.3620572,31.889898
wc2,-5.8892937,34.738743
wc2,-5.672853,38.12435
wc2,3.018202,40.32204
wc2,-5.993098,37.48909
wc2,0.6408344,30.39665
wc2,-1.734152,30.381107
wc2,-4.9838347,32.39196
wc2,3.3332999,31.533321
wc2,-1.7669296,41.65757
wc2,-5.4780555,39.12814
wc2,1.9310513,41.332027
wc2,4.091858,31.976023
wc2,-6.2476172,37.93848
wc2,-4.0305834,31.129473
wc2,-6.5352993,35.204082
wc2,1.9457377,41.47741
wc2,-0.37631187,29.888062
wc2,-3.1934109,30.533037
wc2,-2.7074432,41.696304
wc2,-3.5539584,30.62094
wc2,4.7764897,32.51109
wc2,-6.0996366,38.783817
wc2,0.4437995,29.812145
wc2,0.72134626,42.10947
wc2,-0.8276744,42.247234
wc2,-0.66121906,42.254105
wc2,5.9107976,35.69911
wc2,-0.64345264,29.63091
wc2,0.49637792,29.691284
wc2,2.6834462,41.4342
wc2,-6.596645,38.02986
wc2,5.963822,35.55148
wc2,-3.3517325,30.261374
wc2,-1.907302,29.697628
wc2,-6.9462037,37.102642
wc2,-5.963646,32.47993
wc2,-7.0796313,36.209805
wc2,-7.016182,37.10721
wc2,-5.001889,31.200727
wc2,-0.6041296,42.559334
wc2,-2.054089,29.59453
wc2,4.9825897,39.600723
wc2,-5.7591767,40.02039
wc2,-5.7995377,32.00946
wc2,5.8355126,33.664932
wc2,6.1190653,36.861294
wc2,4.017552,31.010006
wc2,-0.8124657,42.601917
wc2,-4.286274,30.503883
wc2,-5.911353,31.890665
wc2,6.3731923,35.51217
wc2,2.8088102,29.984415
wc2,-0.37545612,29.11314
wc2,-3.8250763,42.01205
wc2,3.9505851,30.591452
wc2,-3.4259553,29.701893
wc2,-0.15882024,29.041134
wc2,-7.0352054,38.649162
wc2,3.7619278,30.246498
wc2,-7.657266,35.985626
wc2,-7.069329,33.241585
wc2,6.6799917,36.242428
wc2,6.5943875,34.472702
wc2,5.616118,32.06685
wc2,5.055813,40.460594
wc2,-2.2746353,43.00573
wc2,-5.9861264,31.225931
wc2,6.7132506,37.316917
wc2,5.1972656,31.233223
wc2,2.2386534,42.731266
wc2,6.439007,33.1766
wc2,5.1013284,31.048801
wc2,6.286774,38.928543
wc2,-8.06217,34.85613
wc2,-7.0551767,32.02519
wc2,3.7789247,29.610203
wc2,6.3781056,32.36098
wc2,5.0918236,41.229057
wc2,-0.08928851,43.692944
wc2,5.0603547,41.301617
wc2,7.163749,34.17851
wc2,7.327073,35.26936
wc2,6.509581,39.284946
wc2,2.5022771,28.805178
wc2,-3.0585802,28.671272
wc2,6.876232,38.535316
wc2,7.402743,35.18151
wc2,6.938972,38.479958
wc2,-6.828855,31.308895
wc2,-0.075607,43.822285
wc2,7.243837,33.862865
wc2,-1.791096,28.196379
wc2,-7.8657217,32.83419
wc2,-3.5754738,43.3934
wc2,-4.5796113,42.942947
wc2,-3.8737938,28.714403
wc2,7.0060453,32.679844
wc2,-2.5808215,28.180927
wc2,-0.34633887,27.88254
wc2,-5.5459886,42.43687
wc2,1.3782195,43.980915
wc2,6.747688,39.849857
wc2,-7.164305,40.988216
wc2,2.013744,28.128746
wc2,-0.2549599,27.695477
wc2,0.7387471,27.774256
wc2,-8.8860855,37.27195
wc2,-7.666641,40.47392
wc2,-1.7727525,44.28979
wc2,6.0153275,30.556728
wc2,7.8318386,34.198223
wc2,5.920967,41.434757
wc2,5.725557,30.1638
wc2,-8.877456,34.212475
wc2,6.067233,41.304718
wc2,3.5864124,43.37324
wc2,8.002697,34.51648
wc2,1.0665802,44.350716
wc2,4.72725,42.678318
wc2,-9.10791,37.19599
wc2,-6.42972,29.781713
wc2,-9.302293,36.957638
wc2,0.66852593,44.640324
wc2,-6.2667356,29.418484
wc2,-7.173975,30.247732
wc2,-4.0449877,44.07205
wc2,8.325688,34.567722
wc2,5.45585,42.46395
wc2,4.4115434,28.611689
wc2,2.8744845,44.127
wc2,5.1028433,42.79786
wc2,1.0207648,44.798172
wc2,7.968937,32.748375
wc2,-0.41275138,44.959686
wc2,2.078149,44.599594
wc2,-9.660089,36.465546
wc2,-8.620453,40.256382
wc2,8.634012,35.87491
wc2,-9.70241,36.3566
wc2,3.4343336,44.125664
wc2,7.710084,31.857187
wc2,-8.590671,40.419804
wc2,1.5317936,27.145302
wc2,5.246828,28.842571
wc2,8.490472,33.80958
wc2,-9.523175,38.17748
wc2,3.0680287,44.454266
wc2,-2.2611265,45.083336
wc2,3.3018363,27.593737
wc2,-3.125944,27.148558
wc2,8.827979,34.999844
wc2,3.9389188,27.839067
wc2,-6.900728,43.030045
wc2,-7.865224,29.964678
wc2,-9.905252,33.828907
wc2,8.918529,38.032143
wc2,7.1605744,30.034372
wc2,-10.27888,35.633698
wc2,-10.3010845,35.66628
wc2,-10.246436,34.741127
wc2,-9.630546,39.75617
wc2,0.7702735,45.718067
wc2,-9.6669655,39.93119
wc2,-1.2497399,45.821987
wc2,-7.4013815,28.93065
wc2,9.46889,35.348545
wc2,-10.18521,38.81082
wc2,9.384729,34.196945
wc2,5.1314983,27.65344
wc2,-8.294431,42.547527
wc2,6.6881056,42.97871
wc2,-4.7882786,45.18495
wc2,-9.856067,31.925978
wc2,-9.807095,31.767233
wc2,-6.833934,44.017334
wc2,0.55568415,25.958618
wc2,6.7397795,43.10257
wc2,-0.73659587,25.876152
wc2,6.87766,28.814837
wc2,4.068787,45.167866
wc2,9.878067,36.536934
wc2,-4.7949224,45.504623
wc2,9.864116,34.669014
wc2,-0.8738751,46.398083
wc2,9.514728,32.890087
wc2,-0.12348344,46.461895
wc2,9.528212,32.70312
wc2,7.409583,42.806564
wc2,-10.724409,33.158794
wc2,8.267598,30.100584
wc2,8.900924,31.097641
wc2,-2.970519,46.297394
wc2,-6.0708117,45.070892
