label,dim1,dim2
wc0,-9.811884,-15.276941
wc0,-15.504421,-15.4041395
wc0,11.3854685,-23.999504
wc0,-20.432928,-19.630686
wc0,4.933025,-21.314735
wc0,9.485376,-23.184484
wc0,6.5731444,-24.536192
wc0,4.032144,-21.965822
wc0,-10.322804,-24.99943
wc0,3.3465214,-30.222797
wc0,-17.274914,-20.363848
wc0,-15.410404,-18.162798
wc0,10.062741,-20.478165
wc0,-0.95476097,-30.448404
wc0,-17.330828,-21.83366
wc0,-8.889986,-24.056046
wc0,18.7902,-33.179028
wc0,-11.618371,-15.776326
wc0,-15.7384205,-21.333927
wc0,-13.887502,-18.529417
wc0,-10.541721,-41.427963
wc0,-10.159533,-20.013966
wc0,18.125517,-22.202662
wc0,3.341094,-7.6055946
wc0,5.237282,-25.478004
wc0,13.144944,-27.747938
wc0,5.497835,-28.778017
wc0,-1.1858414,-32.98098
wc0,-0.310199,-31.357883
wc0,5.6637893,-28.516958
wc0,-14.330129,-25.148722
wc0,-12.881139,-26.025616
wc0,7.315764,-38.01498
wc0,0.6090902,-34.602516
wc0,2.3333623,-21.55476
wc0,-9.356186,-16.676302
wc0,-4.0691314,-30.209229
wc0,1.6148903,-34.296432
wc0,14.951501,-23.894785
wc0,10.9423685,-20.036587
wc0,-15.146473,-16.41998
wc0,10.598494,-27.415659
wc0,8.155756,-23.300856
wc0,-5.437228,-15.273053
wc0,-11.520057,7.8043656
wc0,5.3288884,-23.051865
wc0,-8.932008,-18.298597
wc0,14.45838,-18.246912
wc0,-13.414203,-22.943146
wc0,15.285543,-19.86311
wc0,10.922451,-19.991299
wc0,-9.857738,-24.135664
wc0,10.028267,-20.50446
wc0,14.925243,-22.844177
wc0,-2.0431225,8.147049
wc0,-6.693968,-19.983295
wc0,-11.458413,-19.296047
wc0,-9.969312,-16.798489
wc0,-3.5334444,-42.09112
wc0,-12.187276,-20.491356
wc0,1.615768,-25.156843
wc0,-21.471912,-22.630814
wc0,-5.351817,-24.632393
wc0,5.4425297,-27.810349
wc0,13.8642435,-17.164207
wc0,-6.843677,-20.125368
wc0,-11.47901,-17.899052
wc0,6.3772044,-25.96511
wc0,-12.198914,-16.906897
wc0,8.922892,-23.194002
wc0,-10.012544,-20.591883
wc0,14.71177,-22.371908
wc0,-17.225714,-28.33768
wc0,-9.570798,-26.692131
wc0,-8.184715,-23.828182
wc0,12.120579,-27.397127
wc0,1.3764781,-29.42756
wc0,-16.22942,-30.290424
wc0,1.0861185,-10.663815
wc0,3.598381,-16.711555
wc0,-4.674483,-21.72219
wc0,5.9885383,-23.697666
wc0,-13.487687,-23.087803
wc0,-11.458001,-19.228874
wc0,-10.023709,-18.931765
wc0,9.265656,-19.785378
wc0,-7.0112514,-22.566385
wc0,-16.573961,-13.844556
wc0,-13.895908,-18.635464
wc0,-18.002216,-24.216322
wc0,-1.4702246,-11.426746
wc0,9.184616,-21.645174
wc0,-6.2550306,-24.532078
wc0,15.327823,-24.689062
wc0,-14.446699,-22.777012
wc0,-15.460919,-16.006866
wc0,2.0450358,-22.584621
wc0,4.4881563,-28.90651
wc0,3.5454504,-27.844713
wc0,15.043521,-24.454008
wc0,-20.043125,-29.388824
wc0,-0.32961208,10.632037
wc0,-8.23676,-21.965782
wc0,10.319366,-26.762335
wc0,9.381045,-24.572609
wc0,3.1476033,-24.437435
wc0,8.697168,-36.79179
wc0,11.549137,-41.723003
wc0,-2.2064376,-34.410164
wc0,13.61409,-28.416517
wc0,2.6173582,-33.526756
wc0,-9.153256,-27.664604
wc0,11.86354,-17.85472
wc0,-1.6798354,-26.843287
wc0,13.205034,-26.437008
wc0,-2.0606105,-35.06499
wc0,10.502468,-23.42203
wc0,2.2675867,-22.367434
wc0,11.521431,-24.90479
wc0,11.266471,-21.644306
wc0,18.73843,-26.261133
wc0,-12.939246,-15.5500965
wc0,-1.69408,-22.09339
wc0,-12.422173,-21.269842
wc0,4.1441765,-7.100141
wc0,-12.393969,-15.672219
wc0,-13.940412,-21.874718
wc0,4.6703897,-26.265089
wc0,5.8891096,-21.814932
wc0,13.573488,-20.453074
wc0,0.3836981,-25.121195
wc0,-0.17357674,-23.311897
wc0,-10.790902,-16.800535
wc0,4.50593,-28.578623
wc0,11.794386,-20.850273
wc0,-14.237638,-9.775319
wc0,-14.422973,-20.31704
wc0,14.313071,-26.052704
wc0,-5.953649,-19.160984
wc0,10.344222,-29.58749
wc0,12.243381,-24.499931
wc0,8.9963875,-21.809612
wc0,-10.863021,-18.362404
wc0,-12.174594,-20.799294
wc0,-11.289506,-25.880297
wc0,8.251279,19.24298
wc0,0.0116014555,-1.3469616
wc0,-13.244047,-17.21393
wc0,12.28829,-24.399843
wc0,6.0472417,-20.862974
wc0,-12.851218,-18.079643
wc0,6.147978,-20.102291
wc0,-16.762829,-24.955805
wc0,-18.68504,-12.536032
wc0,19.064022,-20.19984
wc0,13.889139,-17.999708
wc0,-13.515874,-10.894347
wc0,-1.4929398,-24.714811
wc0,21.111515,-21.643166
wc0,-20.562689,-19.631994
wc0,-12.803447,-18.309534
wc0,-14.388744,-20.615587
wc0,1.1492867,-36.73923
wc0,-1.6434813,-31.105183
wc0,12.965765,-21.830843
wc0,6.559415,-26.940939
wc0,18.976492,-20.203236
wc0,3.4288886,-27.63585
wc0,6.687958,-23.260296
wc0,11.260839,-27.526579
wc0,-8.33767,-17.817522
wc0,-10.576816,-17.12513
wc0,8.038914,-21.87813
wc0,1.061628,-21.979614
wc0,-1.5280572,-21.60466
wc0,6.7653975,-21.623558
wc0,-11.913478,-19.879902
wc0,-11.912627,-19.673414
wc0,15.922261,-18.600353
wc0,-0.76802295,-21.817883
wc0,-5.326137,-20.489313
wc0,-10.739296,-21.230747
wc0,13.927648,-17.205944
wc0,-17.11875,-33.591526
wc0,10.418374,-26.187695
wc0,-3.1362536,-25.042906
wc0,9.111802,-24.575022
wc0,4.9942026,-28.987877
wc0,6.9342217,-20.318638
wc0,-1.5131085,-27.39832
wc0,7.509759,-18.69941
wc0,16.255228,-24.037825
wc0,5.174831,-26.960054
wc0,3.6401873,-24.913828
wc0,10.446935,-22.501102
wc0,-5.882488,-20.722836
wc0,-13.452738,-24.27342
wc0,15.74473,-31.66059
wc0,5.606738,-26.789312
wc0,-21.424282,-17.309326
wc0,-16.983511,-26.206825
wc0,18.223995,-17.262915
wc0,13.53456,-26.08689
wc0,4.537662,-22.926725
wc0,11.0937195,-21.44606
wc0,-11.735821,-21.985998
wc0,-6.399334,-20.397566
wc0,-11.309875,-12.373619
wc0,-16.05389,-12.466033
wc0,-20.772297,-15.596694
wc0,-14.272324,-18.045183
wc0,15.793533,-23.087463
wc0,-5.270071,-21.047579
wc0,-17.570215,-19.88052
wc0,-1.9445335,-27.347567
wc0,-13.733364,-16.019922
wc0,13.338671,-22.581335
wc0,6.115479,-20.918743
wc0,-6.803858,-17.29904
wc0,-16.807129,-17.84385
wc0,-13.776437,-14.520502
wc0,-16.898926,-20.53246
wc0,-21.062712,-5.490487
wc0,-0.73525906,-24.186415
wc0,-19.60262,-19.412504
wc0,16.571335,-21.375685
wc0,-14.444143,-20.280918
wc0,-0.21057661,-33.587948
wc0,-8.303693,-20.804138
wc0,-8.160131,-17.820555
wc0,-19.221527,-21.665293
wc0,19.00686,-33.133415
wc0,-16.041914,-14.959777
wc0,-15.451722,-18.212662
wc0,-1.8285145,-23.239632
wc0,-10.283087,-18.185375
wc0,5.8871794,-25.726002
wc0,-9.961003,-18.81502
wc0,9.9749365,-25.003141
wc0,13.222093,-21.37258
wc0,-9.957597,-17.761108
wc0,12.3083725,-20.586632
wc0,11.56095,-22.243374
wc0,-1.6987817,-24.612001
wc0,10.767532,-27.770382
wc0,-17.008501,-35.23661
wc0,-7.3413415,-25.201756
wc0,-6.1605186,-22.506153
wc0,0.773132,-32.18134
wc0,-17.56539,-21.378185
wc0,9.168102,-19.80323
wc0,13.840041,-22.708036
wc0,-11.679377,-17.094639
wc0,12.185501,-31.593775
wc0,13.131496,-23.56273
wc0,3.542479,-22.523884
wc0,-1.927572,-3.7632997
wc0,-3.782478,-22.958763
wc0,13.485995,-23.9863
wc0,-2.8249648,-22.23877
wc0,-10.567416,-17.88492
wc0,-6.254236,-22.159462
wc0,6.8578296,-21.927717
wc0,2.3784337,-25.788883
wc0,-9.733782,-17.476038
wc0,-14.05803,-19.263216
wc0,13.6436615,-23.187876
wc0,10.809118,-24.24292
wc0,-13.848161,-26.739326
wc0,-18.10122,-18.414703
wc0,-16.753767,-24.69226
wc0,-8.571911,-20.21588
wc0,-1.3534092,-24.632805
wc0,-12.797908,-19.785423
wc0,-3.9232862,-16.706026
wc0,-6.8380136,-18.729528
wc0,-15.072334,-16.597034
wc0,13.544517,-24.214773
wc0,12.708081,-24.124811
wc0,9.818522,-28.854912
wc0,-17.16643,-33.5351
wc0,-14.864195,-12.506131
wc0,-12.623763,-21.989206
wc0,-6.207125,-18.938387
wc0,11.74013,-23.29746
wc0,18.819874,-8.436564
wc0,13.159133,-21.792158
wc0,17.704226,-27.653307
wc0,0.32921937,-24.480795
wc0,1.2725121,-26.504911
wc0,-6.3977246,-16.585659
wc0,0.63118887,-25.650732
wc0,-15.399561,-25.422785
wc0,11.163306,-39.749466
wc0,-9.33019,-27.68184
wc0,-0.13907652,-30.718964
wc0,-13.294765,-6.868291
wc0,-5.825851,-23.706245
wc0,-1.7545493,-29.889696
wc0,-8.795052,-21.440744
wc0,-13.255324,-16.937284
wc0,-13.847607,-18.50692
wc0,-15.584208,-15.838052
wc0,-14.472268,-20.225197
wc0,-9.606843,-17.600298
wc0,-17.81533,-10.614128
wc0,-21.096941,-5.4750857
wc0,9.365236,-18.84041
wc0,-14.264711,-23.14024
wc0,-15.973872,-16.449217
wc0,-17.029743,-19.81692
wc0,-18.291555,-20.815327
wc0,-18.091448,-24.202482
wc0,-19.241253,-12.66649
wc0,7.777299,-20.491526
wc0,-18.556673,-26.372808
wc0,-2.4046168,-32.932808
wc0,6.862277,-29.397247
wc0,13.210788,-31.111622
wc0,13.962572,-37.177227
wc0,11.976346,-26.77496
wc0,-3.665286,-35.970192
wc0,3.4379866,-27.705286
wc0,0.35235515,-29.783546
wc0,-11.946866,-21.215796
wc0,-14.226269,-25.145016
wc0,-10.743713,-25.129118
wc0,-3.3411272,-25.234392
wc0,-1.7842977,-27.861412
wc0,8.516386,-30.444296
wc0,-2.1605766,-23.699202
wc0,5.6961384,-42.117683
wc0,-17.418472,-22.591185
wc0,-7.948398,-30.984358
wc0,-4.697502,-28.008934
wc0,6.574955,-34.431774
wc0,13.816822,-34.1011
wc0,13.918658,-37.238884
wc0,-9.722706,-29.390606
wc0,-5.660548,-18.665915
wc0,-17.46633,-20.16907
wc0,6.7973185,-21.811415
wc0,-11.49688,-21.254477
wc0,-11.518369,-17.017342
wc0,-15.047791,-16.542477
wc0,4.709895,-35.343555
wc0,18.398119,-16.081656
wc0,13.951425,-19.300457
wc0,-21.22807,-17.286203
wc0,-7.2036724,-22.97474
wc0,7.6200023,-19.632162
wc0,0.04861973,-22.305532
wc0,21.668413,-13.04711
wc0,4.786357,-25.599289
wc0,-13.879211,-19.04857
wc0,19.675034,-30.664696
wc0,0.45206898,-32.938507
wc0,-16.017246,-28.199253
wc0,-14.800315,-28.637222
wc0,-1.4001503,-22.225916
wc0,-18.21357,-24.156603
wc0,-11.318414,-23.376528
wc0,14.583092,-27.773146
wc0,4.994485,-31.312065
wc0,1.0322268,-23.262775
wc0,4.853701,-27.317831
wc0,8.446959,-36.238766
wc0,-10.765935,-17.519249
wc0,-3.2227554,-31.758135
wc0,-13.184275,-23.668617
wc0,-8.289887,-35.28112
wc0,-4.4694247,-25.440277
wc0,-6.3551984,-38.68684
wc0,-11.240535,-28.641228
wc0,16.451006,-29.984291
wc0,-3.369456,-23.952736
wc0,-2.8251553,-20.418491
wc0,8.24041,-25.121954
wc0,13.400565,-22.927439
wc0,12.486869,-33.42916
wc0,5.0556283,-21.100382
wc0,-12.308403,-20.66218
wc0,-20.039082,-12.902964
wc0,-16.901218,-17.948565
wc0,-5.3324137,4.422838
wc0,-2.4930944,12.610018
wc0,-14.367183,-14.546108
wc0,-11.178007,-12.440453
wc0,6.9723625,-20.000011
wc0,7.834929,5.37087
wc0,-8.639288,-42.0217
wc0,-7.1809793,-21.276573
wc0,-7.2415905,-18.92841
wc0,18.093485,-4.9816623
wc0,-14.618948,-20.15228
wc0,17.887812,-21.036716
wc0,3.3166282,-27.409727
wc0,6.464403,-33.293896
wc0,-19.186533,-21.643593
wc0,12.740241,-25.858402
wc0,17.43482,-24.999132
wc0,16.907408,-17.778456
wc0,-7.25992,-17.730244
wc0,9.758841,-27.55913
wc0,16.104694,-25.686451
wc0,-3.727996,-22.812244
wc0,-8.941058,-17.536106
wc0,-1.810783,-24.663122
wc0,15.07063,-38.22667
wc0,2.9663239,-20.398653
wc0,-6.8991284,-22.988585
wc0,-10.38616,-17.363043
wc0,9.637239,7.844872
wc0,14.182159,-21.343678
wc0,-7.8799653,-19.805569
wc0,-10.062035,-21.646088
wc0,8.733315,-21.782814
wc0,-15.607849,-22.456602
wc0,-13.180244,-21.022205
wc0,-20.369665,-11.890389
wc0,-10.898711,-18.310177
wc0,-21.540567,-16.330112
wc0,3.554845,-21.267334
wc0,-17.962475,-15.617832
wc0,8.704414,-20.856535
wc0,-21.496439,-22.733534
wc0,-13.328476,-15.974308
wc0,-19.641684,-13.39434
wc0,5.9249635,-20.958084
wc0,16.683357,-21.485943
wc0,11.411137,-19.83708
wc0,-4.7453847,-22.481628
wc0,5.6176467,-29.44729
wc0,-2.7482924,-31.356035
wc0,2.0232189,-20.141842
wc0,-12.218696,-17.914818
wc0,10.559662,-18.160362
wc0,7.3223853,-18.870216
wc0,-4.1510367,-24.107534
wc0,-5.62678,-19.127264
wc0,0.9969157,-23.239147
wc0,1.5274003,-26.848473
wc0,9.914369,-20.697428
wc0,16.894695,-29.666235
wc0,-12.401913,-15.862388
wc0,-9.428719,-16.417133
wc0,-17.797716,-20.370104
wc0,1.2538664,-22.052418
wc0,15.773122,-20.54241
wc0,-17.483044,-20.49713
wc0,16.208714,-25.577206
wc0,10.749263,-27.293009
wc0,-13.63129,-23.03612
wc0,21.549614,-20.064825
wc0,18.113691,-20.728846
wc0,16.24675,-20.894787
wc0,-16.953136,-17.839727
wc0,11.772844,-19.88158
wc0,-8.978322,-23.564716
wc0,4.799358,-24.220947
wc0,-11.598488,-25.06096
wc0,13.231075,-21.488579
wc0,5.972187,-22.539265
wc0,8.536972,-19.156223
wc0,10.299207,-17.697111
wc0,8.452319,-24.023489
wc0,-17.840029,-23.911535
wc0,-14.574496,-20.49956
wc0,-19.322823,-25.2781
wc0,11.995703,-18.8487
wc0,-16.237059,-15.970793
wc0,8.375084,-19.699963
wc0,-11.349362,-18.983334
wc0,-18.972681,-16.705416
wc0,11.173896,6.5710487
wc0,-7.1172123,-16.191683
wc0,-22.548145,-11.886963
wc0,-16.945152,-19.802038
wc0,11.812616,-23.043064
wc0,-20.851107,-15.559171
wc0,11.926819,-18.969414
wc0,11.664257,-43.81213
wc0,15.807114,-18.543533
wc0,0.0752954,-24.478851
wc0,-15.049383,-17.502745
wc0,-3.8682811,-23.017168
wc0,1.4865956,-26.29021
wc0,16.241695,-23.859821
wc0,12.166512,-28.05616
wc0,-5.3657994,-23.57115
wc0,-2.9936008,-16.953533
wc0,-15.494654,-32.52337
wc0,12.604797,-34.445343
wc0,-0.10305841,-23.208504
wc0,-10.580016,-22.620136
wc0,1.4244128,-24.451513
wc0,-11.665513,-29.791946
wc0,-15.762469,-18.071571
wc0,7.8280644,-21.525885
wc0,-13.820757,-14.513128
wc0,-14.206389,-14.50539
wc0,2.1029117,-22.857166
wc0,-13.656801,-17.049364
wc0,-22.745468,-13.749095
wc0,11.337214,2.4556482
wc0,-6.878008,17.852777
wc0,5.672128,4.0481615
wc0,19.475342,-16.411978
wc0,14.0866375,-17.517794
wc0,-20.515644,-19.699553
wc0,6.891741,-25.696022
wc0,-12.605152,-26.090929
wc0,6.853739,-20.07821
wc0,-21.000172,-17.054207
wc0,2.6905682,-20.771458
wc0,12.659808,-22.07037
wc0,13.251876,-18.934126
wc0,-20.855646,-25.324766
wc0,12.978434,5.2924075
wc0,-8.081864,-19.615028
wc0,3.362769,-34.736153
wc0,-9.717464,-24.686005
wc0,-19.665953,-21.35571
wc0,15.457143,-20.090603
wc0,-1.1821597,-30.660952
wc0,-4.449445,-29.3321
wc0,-16.19355,-26.371378
wc0,6.349897,-24.384617
wc0,-13.02113,-21.253769
wc0,-15.7782135,-11.455086
wc0,11.602067,-19.419327
wc0,14.80075,-23.051899
wc0,7.7922564,-20.661394
wc0,-19.10569,-17.720865
wc0,19.009539,-13.348402
wc0,-6.8062067,-23.225672
wc0,0.7847486,-13.610497
wc0,-8.458646,-20.11055
wc0,4.1804156,-20.178844
wc0,1.9201865,-20.291042
wc0,13.385212,-18.682467
wc0,-19.9034,-13.034724
wc0,-11.682602,-25.074
wc0,1.5397065,5.4039283
wc0,6.3700914,-19.457886
wc0,22.772701,-15.978096
wc0,16.277716,-22.385532
wc0,3.8721337,-20.676844
wc0,-16.603994,-29.81164
wc0,-11.068108,-23.701626
wc0,-0.2015966,-23.480196
wc0,2.595757,-31.92768
wc0,1.8085033,-24.254723
wc0,3.7204711,-25.99756
wc0,-19.157007,-25.441362
wc0,19.315584,-21.91221
wc0,-6.0781083,-20.209026
wc0,-1.5385113,-22.924679
wc0,-3.2831137,-22.11596
wc0,-17.342848,-24.67814
wc0,-12.296815,-23.309526
wc0,-0.97434455,-10.9943495
wc0,9.412313,-23.01485
wc0,10.180643,-21.816069
wc0,-5.238091,-42.88892
wc0,-10.342148,-17.04633
wc0,-9.980387,-26.061592
wc0,-10.397928,-24.093922
wc0,-13.652074,-21.908312
wc0,19.647532,-27.198822
wc0,15.363373,-16.07555
wc0,3.062986,-23.822962
wc0,-8.975225,-18.585005
wc0,5.791064,-26.696157
wc0,-0.11822541,-36.00972
wc0,-11.470228,-23.225481
wc0,-14.875821,-19.184338
wc0,-16.156698,-26.342901
wc0,-8.059403,-21.694738
wc0,-11.043134,-18.512733
wc0,6.362653,-33.782555
wc0,9.651608,-16.377588
wc0,-19.662518,0.94126624
wc0,-6.56171,-16.131893
wc0,8.228867,-21.944748
wc0,-8.264602,-16.204288
wc0,-16.86296,-20.978151
wc0,-14.070363,-14.576205
wc0,-10.403792,-23.523258
wc0,2.5653396,-28.050468
wc0,-22.531353,-11.872413
wc0,-18.937735,-18.295431
wc0,15.363124,-19.747553
wc0,-13.019285,-18.138338
wc0,-14.954303,-19.231936
wc0,13.900528,-29.755217
wc0,-13.130602,-16.865173
wc0,-15.205662,-13.896519
wc0,3.660242,-22.549864
wc0,-3.1233919,-24.198898
wc0,-17.52175,-22.62574
wc0,18.083319,-22.90905
wc0,4.521143,-22.983168
wc0,-7.9457655,-19.538593
wc0,-13.72548,-21.263727
wc0,-0.14987311,-24.629427
wc0,-15.909258,-23.63858
wc0,-18.715569,-19.10374
wc0,-18.795103,-20.225246
wc0,2.103167,-24.374567
wc0,16.21453,-23.918442
wc0,-18.203972,-26.491707
wc0,-12.730679,-28.416817
wc0,7.114741,-23.115923
wc0,10.915438,-24.145643
wc0,-1.3132031,-25.196129
wc0,-15.694194,-21.059921
wc0,-11.996518,-18.036562
wc0,5.9408946,-34.6321
wc0,8.147601,-24.472307
wc0,-13.422754,-20.087408
wc0,13.182955,-23.501627
wc0,-20.693638,-17.623106
wc0,15.388743,-33.998814
wc0,-12.270993,-14.396127
wc0,-6.4252286,-12.185394
wc0,13.290715,-18.86985
wc0,-0.5633937,-23.029087
wc0,16.696833,7.0844755
wc0,7.6210356,-22.061157
wc0,-8.89991,-23.964231
wc0,17.850115,-25.74139
wc0,-14.016956,-27.718826
wc0,2.0661197,-22.501345
wc0,-6.824733,-15.261505
wc0,-6.7256556,-21.81383
wc0,10.481597,-22.307653
wc0,11.870022,-17.793905
wc0,-17.902863,-28.245283
wc0,-9.161036,-22.280376
wc0,5.630399,-27.42754
wc0,-7.781672,-25.1694
wc0,-0.8248894,-24.111998
wc0,-17.124577,-27.852335
wc0,3.9044654,-24.31474
wc0,7.57551,-34.326115
wc0,-3.5314186,-20.064821
wc0,11.832944,-36.39556
wc0,-2.7963414,-23.995634
wc0,-7.4564486,-24.961002
wc0,11.673362,-43.41635
wc0,-8.404613,-33.878742
wc0,-2.3697326,-23.385094
wc0,1.7103652,-34.520676
wc0,-5.032854,-26.788609
wc0,3.7641475,-26.465498
wc0,-5.628949,-34.447327
wc0,13.470385,-24.780457
wc0,-5.2393723,-27.024351
wc0,8.509037,-23.539814
wc0,-11.263678,-27.323648
wc0,-18.481129,-29.795012
wc0,0.8481738,-20.436367
wc0,-5.1141033,-19.992687
wc0,6.361134,-21.223175
wc0,-1.7738457,-22.935532
wc0,10.842767,6.9846883
wc0,13.625283,-27.132315
wc0,-11.548872,-15.054206
wc0,-16.494518,-13.830536
wc0,-20.904577,-17.015575
wc0,-15.992463,-35.84118
wc0,-7.0427637,-19.562265
wc0,-13.163702,-24.430664
wc0,-9.110037,-19.311232
wc0,3.9489892,-29.577446
wc0,9.802018,-43.780174
wc0,-15.3717575,-24.163506
wc0,-2.901702,-25.945135
wc0,-15.809201,-22.44564
wc0,12.029844,-22.89458
wc0,-11.007005,-23.716726
wc0,-3.019741,-34.611378
wc0,-1.8205572,-23.02282
wc0,3.4597483,-31.097721
wc0,-1.6517617,-29.627115
wc0,-20.032486,-29.410975
wc0,0.50547844,-30.822155
wc0,6.165035,-22.735773
wc0,-5.676269,-27.752626
wc0,9.261626,12.474815
wc0,-4.398853,-1.468952
wc0,-20.106268,-16.888899
wc0,19.60808,-24.189774
wc0,2.835964,-21.422543
