label,dim1,dim2
wc0,-1.442303,13.411596
wc0,-7.0079966,6.8844466
wc0,-1.6586518,-0.48132715
wc0,5.2912707,9.64995
wc0,-3.5913093,17.960161
wc0,13.66805,10.469933
wc0,4.85465,13.988861
wc0,-15.435032,-3.3599901
wc0,4.079949,9.724002
wc0,9.112127,7.633737
wc0,-2.5897849,10.260769
wc0,-2.1963975,10.317274
wc0,-7.833824,14.939777
wc0,-7.211243,16.17225
wc0,6.0299306,10.803558
wc0,6.760574,10.344383
wc0,2.92974,4.92775
wc0,1.2265239,-2.7475176
wc0,3.5707,9.381193
wc0,2.590816,10.824522
wc0,-2.5785618,11.345696
wc0,-1.8328129,1.2550337
wc0,1.8211439,5.021492
wc0,0.88142943,7.8185644
wc0,5.6930375,8.124804
wc0,1.7661724,15.748541
wc0,8.039811,6.0435143
wc0,-1.9494256,6.235971
wc0,0.8626932,-2.1019533
wc0,9.169951,-4.4849763
wc0,-0.23111916,-0.9894582
wc0,2.7191875,8.142082
wc0,-4.820658,7.1413307
wc0,2.9652274,7.431311
wc0,13.714647,10.591953
wc0,-5.989577,7.4805202
wc0,4.1720357,9.744645
wc0,-8.9185915,6.926809
wc0,1.3093467,1.1868119
wc0,4.0625615,13.901555
wc0,-4.9152703,1.7602069
wc0,2.8559847,13.269747
wc0,-3.0786002,8.971113
wc0,4.882211,-9.365759
wc0,-2.1855595,8.391608
wc0,-5.036102,4.490795
wc0,9.092902,6.164823
wc0,-7.7712975,1.2742513
wc0,7.9884014,2.4500654
wc0,6.892057,5.7339354
wc0,-1.856973,12.028543
wc0,-8.717749,3.1437287
wc0,-4.7493515,13.864717
wc0,0.71053,5.6709204
wc0,-2.2932405,9.009241
wc0,1.2996639,11.858219
wc0,10.587787,9.812184
wc0,-5.5956445,17.45893
wc0,10.513757,5.9364533
wc0,5.0662594,-2.796857
wc0,2.9902742,2.366849
wc0,-6.494617,8.165669
wc0,12.386243,-4.969406
wc0,2.3174438,17.608469
wc0,-6.9434123,10.264868
wc0,4.5869613,15.353979
wc0,9.019576,-0.40005818
wc0,-2.095599,12.614039
wc0,0.13347897,16.00477
wc0,-1.2029299,7.0337067
wc0,6.6689835,-0.23712045
wc0,10.095352,11.742437
wc0,-15.876228,-1.4929625
wc0,-4.0996847,7.7416215
wc0,3.6899364,-0.5427624
wc0,3.098198,6.073463
wc0,-9.832789,-2.1428945
wc0,10.069036,6.2776885
wc0,-3.0598419,10.32249
wc0,4.1592007,12.830469
wc0,-5.4568887,8.837436
wc0,1.6142308,1.7195965
wc0,-7.7735157,8.88142
wc0,11.34067,7.792572
wc0,3.4294508,-1.3502034
wc0,10.278663,3.4664268
wc0,-1.1669565,7.230336
wc0,9.114718,1.7275223
wc0,10.137855,0.029629283
wc0,2.2359269,15.061486
wc0,2.8559058,3.0788515
wc0,5.882361,12.041044
wc0,6.4673676,8.106396
wc0,-7.917323,0.7920849
wc0,10.571392,7.978679
wc0,-2.5110672,-1.6100935
wc0,4.8466845,1.7486117
wc0,2.9234664,6.4906197
wc0,7.7380724,10.013983
wc0,-4.2880445,11.131263
wc0,2.5588806,7.604423
wc0,-3.4140282,10.477927
wc0,0.35882318,15.722511
wc0,5.452975,16.036222
wc0,0.44891742,15.451235
wc0,4.868693,7.813772
wc0,-0.460664,3.172882
wc0,-8.4883175,2.3147824
wc0,7.2742624,3.8909054
wc0,4.0969744,16.755665
wc0,7.209245,0.2941226
wc0,8.180771,9.935165
wc0,1.890079,9.180881
wc0,-1.5949316,11.770975
wc0,8.0396,11.287731
wc0,13.959412,-0.49160218
wc0,2.668228,3.7179086
wc0,-9.597829,5.13061
wc0,2.523988,1.7228018
wc0,-1.494169,11.433132
wc0,1.1337613,17.630846
wc0,1.7030046,6.519115
wc0,-0.13945642,4.440312
wc0,-0.27882138,7.5134683
wc0,2.9149952,5.608302
wc0,-0.6221416,-3.1957393
wc0,1.0513245,9.255864
wc0,7.272865,10.1440935
wc0,4.7140594,7.1167984
wc0,-10.292265,14.878384
wc0,-6.7198086,4.9858823
wc0,-2.7630906,4.796927
wc0,2.2927272,0.94676375
wc0,-0.26983604,4.442882
wc0,-2.377931,3.2856638
wc0,0.8653192,13.379983
wc0,8.28614,8.874153
wc0,-2.5953846,2.3669531
wc0,5.146667,14.299558
wc0,6.9790983,5.6721745
wc0,-5.2206926,15.80213
wc0,10.250622,1.9748892
wc0,-0.859674,1.8340751
wc0,13.534591,2.1359835
wc0,1.3688979,2.1826189
wc0,-10.61662,5.556701
wc0,14.977717,1.2105016
wc0,5.7935524,1.7987093
wc0,2.7790992,7.059312
wc0,-2.5841253,7.499578
wc0,5.4916325,16.095343
wc0,1.9308673,6.9654136
wc0,-12.717383,7.5848265
wc0,-0.13323201,17.543844
wc0,5.83304,-6.508465
wc0,4.6319847,8.976724
wc0,0.7440045,-0.32790613
wc0,12.332633,1.3066431
wc0,0.70445144,14.405992
wc0,-2.2443352,0.96368945
wc0,-6.7231727,8.242977
wc0,-0.0580473,-9.055667
wc0,-6.7704663,6.877672
wc0,0.69492203,5.8331046
wc0,-3.9444473,4.868777
wc0,7.524356,2.364159
wc0,8.747864,4.0706453
wc0,-1.6086823,4.7429733
wc0,3.6187446,-3.2507985
wc0,2.3653011,1.9589074
wc0,-4.188822,9.091856
wc0,-2.3384168,12.38254
wc0,5.6315756,-9.424
wc0,4.6818414,13.133611
wc0,8.291164,12.91406
wc0,3.3869984,8.73578
wc0,-5.1528316,13.117093
wc0,1.5037621,2.6805117
wc0,-4.8979483,5.3295474
wc0,0.2205938,0.4361841
wc0,1.3654257,6.7643967
wc0,4.1691136,9.138411
wc0,-2.5506973,0.6064233
wc0,-6.419907,5.4575505
wc0,-0.6081304,3.2322934
wc0,4.446901,2.0743191
wc0,1.9215145,16.925148
wc0,-4.001442,8.179622
wc0,-7.152543,5.8438325
wc0,6.245912,2.3170023
wc0,-3.5786684,9.175109
wc0,-2.5396082,9.078074
wc0,-4.229955,8.0046015
wc0,-2.1345844,9.66641
wc0,-1.0164496,4.240786
wc0,10.185427,1.7318106
wc0,1.2809961,12.356981
wc0,1.8434542,4.8559995
wc0,-9.528612,10.303742
wc0,-1.2976841,2.4485989
wc0,-12.5364685,7.9779882
wc0,2.77725,9.861648
wc0,-4.074485,5.402948
wc0,1.8517894,9.80667
wc0,-8.54624,10.8045225
wc0,-0.5436786,10.262655
wc0,-3.2771707,15.368318
wc0,5.824983,7.1660843
wc0,14.120015,5.600354
wc0,-0.6314062,0.7798023
wc0,3.2060647,3.6007729
wc0,11.644588,10.272087
wc0,2.7918198,10.061448
wc0,0.39844435,13.177677
wc0,9.560771,9.260572
wc0,-8.763169,5.833732
wc0,7.458574,9.913981
wc0,5.551997,9.34475
wc0,-6.7053146,0.56583595
wc0,-8.797031,6.997643
wc0,-7.8710413,14.883056
wc0,10.552034,6.0250807
wc0,-4.52879,14.771703
wc0,0.46883845,-4.503536
wc0,-15.519583,-6.661679
wc0,4.606941,6.4790807
wc0,-7.3318157,7.356071
wc0,-2.6712868,13.328646
wc0,3.4533556,8.23398
wc0,-7.984443,9.089113
wc0,5.8978033,2.4455152
wc0,-2.036655,6.386245
wc0,0.13291515,2.7911782
wc0,13.417383,4.5875864
wc0,6.610652,15.2176485
wc0,5.9287467,9.715768
wc0,-3.0170345,8.858628
wc0,11.6727295,3.8526878
wc0,-0.3183566,13.565353
wc0,4.8970847,1.6120814
wc0,-1.4384257,2.7650568
wc0,7.1574574,3.2924333
wc0,-3.897847,11.984309
wc0,12.418013,2.9319642
wc0,0.9963186,0.062282685
wc0,3.4489028,4.0824566
wc0,2.3490355,7.1013103
wc0,4.441443,18.50995
wc0,3.2340074,9.876099
wc0,-2.3609228,0.78542507
wc0,-9.243659,3.970199
wc0,3.1406553,4.1247
wc0,7.370511,3.6003911
wc0,-1.0342755,8.354577
wc0,2.1668947,9.287046
wc0,7.484854,15.151787
wc0,-2.306695,3.7809157
wc0,8.097103,-4.3506403
wc0,0.521929,12.01677
wc0,1.0730094,3.5515513
wc0,2.4741023,11.387863
wc0,-8.395839,-0.9976083
wc0,2.840681,1.7888122
wc0,-0.9037074,2.057211
wc0,1.1265275,8.677252
wc0,-5.7741275,10.203961
wc0,-1.1554922,6.095108
wc0,-3.6989987,2.9890146
wc0,6.3682055,1.0308837
wc0,3.5285473,1.9092231
wc0,1.7595341,4.2758336
wc0,5.388646,9.440383
wc0,-0.56272894,16.663212
wc0,3.6616492,11.248083
wc0,-1.6630712,18.110807
wc0,-4.3209887,6.9862175
wc0,3.9954312,-5.5367894
wc0,-10.62444,-7.586021
wc0,-1.6034933,2.3331637
wc0,8.788749,8.184281
wc0,-5.418647,8.812342
wc0,4.2578077,18.369404
wc0,-10.58847,5.4850755
wc0,-1.8056629,6.5596414
wc0,-0.30647284,16.335829
wc0,-5.9973125,9.961086
wc0,7.341557,-0.33564252
wc0,6.831759,5.930122
wc0,1.477021,9.830864
wc0,-6.52674,-0.1398321
wc0,0.7022182,0.9550695
wc0,-4.3199115,8.52037
wc0,4.7516108,7.1544247
wc0,-7.4092426,7.386478
wc0,-4.0549207,4.1519585
wc0,5.172889,17.800283
wc0,-4.9830413,9.692053
wc0,6.544145,9.746411
wc0,0.6460671,17.998156
wc0,2.173415,14.505044
wc0,3.9720082,0.98206496
wc0,8.505927,13.728692
wc0,9.057545,10.093331
wc0,6.590903,12.45545
wc0,-0.53006095,12.906985
wc0,10.043905,5.843065
wc0,1.9834834,9.36593
wc0,6.0021086,10.793833
wc0,-11.5915165,5.0941386
wc0,-3.256771,4.163549
wc0,6.047025,2.922713
wc0,-2.0066445,16.34426
wc0,5.1566787,6.5573955
wc0,-4.1102695,0.42502084
wc0,8.233202,12.083298
wc0,11.101651,10.7688265
wc0,0.09898765,11.667573
wc0,8.602642,7.0499964
wc0,-6.6576376,12.429018
wc0,1.134683,-0.8584929
wc0,5.820413,12.264189
wc0,2.020193,1.2180641
wc0,9.557973,9.361842
wc0,-8.1048765,6.8772316
wc0,1.7467679,9.320209
wc0,-1.1415266,15.075039
wc0,7.8445296,5.600077
wc0,4.22993,3.6924448
wc0,-3.4840946,10.461328
wc0,-0.16198638,14.4206705
wc0,4.928219,9.839041
wc0,-1.9986169,-3.2284942
wc0,6.7917447,-2.0044591
wc0,3.4720669,10.605179
wc0,-6.996681,10.430643
wc0,9.658918,5.0735073
wc0,1.4015632,18.695118
wc0,-9.790204,0.19818163
wc0,-1.8996183,-8.791981
wc0,5.1536074,4.009548
wc0,4.1056952,12.913571
wc0,-0.21571247,17.70056
wc0,10.189649,3.6751673
wc0,11.971221,2.8893025
wc0,4.686399,7.206209
wc0,2.7671816,7.5946083
wc0,-1.9488089,5.819192
wc0,6.590415,12.502198
wc0,-10.000132,7.455643
wc0,-6.7104535,10.65075
wc0,-9.082556,6.8958063
wc0,-10.048294,10.408352
wc0,-3.598794,-6.704939
wc0,1.2887567,2.9805217
wc0,7.233783,4.8943615
wc0,-13.355377,9.347233
wc0,2.880383,-1.792952
wc0,-6.516594,0.040235862
wc0,-3.2743447,0.04106764
wc0,-2.8151824,6.172408
wc0,-1.514624,4.5353475
wc0,6.331484,0.74862593
wc0,-2.2366734,8.431486
wc0,-1.6372147,10.933358
wc0,2.5319452,9.708147
wc0,10.05928,7.3743587
wc0,-1.1739582,3.1645916
wc0,3.296114,9.135806
wc0,4.044499,-1.8547883
wc0,0.13157731,4.6391864
wc0,-1.511915,4.72256
wc0,1.4274222,2.7677026
wc0,0.6677352,14.187506
wc0,-1.9730141,11.652863
wc0,-3.5839653,2.0340106
wc0,-11.49602,1.0630664
wc0,-8.143014,7.341303
wc0,-2.5080771,2.3006372
wc0,-0.46725714,3.449497
wc0,-0.065388,3.799669
wc0,4.5917664,8.353154
wc0,-3.452756,4.2965117
wc0,4.296078,-1.5179191
wc0,-0.9469325,-0.532116
wc0,6.8552136,3.368046
wc0,-2.8861651,1.7564913
wc0,2.2369487,6.907842
wc0,-5.9488287,-4.990569
wc0,1.0763268,8.978451
wc0,-9.49135,10.293884
wc0,-0.7211733,6.81584
wc0,11.0496,0.5371381
wc0,14.129078,5.4867373
wc0,-1.3808568,3.8109796
wc0,-2.7496924,-0.46506906
wc0,0.45038107,1.3040993
wc0,-0.25633755,1.4258204
wc0,-0.48072192,7.6959605
wc0,8.503337,-1.8034391
wc0,1.7038149,10.247463
wc0,0.9671035,10.013636
wc0,10.583683,8.977032
wc0,-6.307711,8.710345
wc0,-6.6426115,10.979014
wc0,5.6188006,11.814782
wc0,2.2571297,1.4014987
wc0,1.3878969,-4.9172854
wc0,3.196298,6.087162
wc0,-2.4728053,3.298605
wc0,-13.061705,-3.2878687
wc0,-0.20832261,11.834923
wc0,-2.2805064,14.616141
wc0,-8.066522,6.810841
wc0,6.3552465,7.969834
wc0,2.690768,1.16951
wc0,5.2131324,12.292625
wc0,-5.5983458,17.460962
wc0,2.9167893,19.132078
wc0,-7.0642176,16.297949
wc0,-7.9870877,15.060497
wc0,3.9861581,1.5435528
wc0,-5.0735087,13.067202
wc0,0.7801131,4.212102
wc0,2.6778822,4.972409
wc0,8.268925,6.5396647
wc0,8.782798,9.291838
wc0,-4.6907063,5.404167
wc0,0.17818154,3.4944255
wc0,-2.0317035,-7.5825143
wc0,13.973351,-0.5034161
wc0,2.2507184,8.024502
wc0,6.0084047,9.238875
wc0,-2.4397614,3.0865817
wc0,-2.7676334,6.224904
wc0,-3.8887215,4.7474656
wc0,11.838771,2.8431914
wc0,5.8096538,2.5372975
wc0,-0.3603754,3.2821527
wc0,-14.544941,6.3694305
wc0,7.988486,6.2566266
wc0,10.045294,-2.2377164
wc0,-6.6138186,12.825594
wc0,-0.63556355,18.359205
wc0,4.0836043,11.7115755
wc0,8.238218,12.6563015
wc0,-1.5142679,-5.9281287
wc0,-0.9965685,9.000318
wc0,14.763646,7.082607
wc0,7.445908,1.114468
wc0,0.6455179,6.3677816
wc0,-9.8125515,-2.6987453
wc0,11.970977,6.446607
wc0,9.624357,13.558015
wc0,-9.039124,2.4498177
wc0,2.7341928,16.00591
wc0,2.8575602,0.98943895
wc0,0.56848353,7.867114
wc0,5.609022,7.0767255
wc0,-0.43901002,11.222384
wc0,-1.070546,1.1393706
wc0,-5.3804426,10.108853
wc0,-9.581766,7.868161
wc0,14.672598,3.582447
wc0,6.0566144,8.190027
wc0,7.7438455,-0.2950428
wc0,-2.730099,9.796179
wc0,5.229355,12.554322
wc0,-3.307405,5.408165
wc0,-2.138938,13.474422
wc0,5.797629,5.6611524
wc0,5.383522,-1.8985481
wc0,-12.874956,3.2258577
wc0,5.414033,1.2775266
wc0,9.112203,7.5480747
wc0,10.210526,-10.207589
wc0,-2.8463125,4.775663
wc0,3.221641,8.018605
wc0,-1.5183603,0.6091842
wc0,11.744369,9.114594
wc0,11.094268,2.6650085
wc0,-4.8310504,11.801796
wc0,-8.03321,0.49825814
wc0,3.3781338,2.6542163
wc0,2.1657777,8.571134
wc0,3.0572817,5.1833425
wc0,8.350823,7.00914
wc0,-7.369885,11.481404
wc0,-8.135348,8.733134
wc0,3.6633518,5.927759
wc0,-4.2757335,9.172194
wc0,-0.086784974,5.6359468
wc0,1.5147145,11.31942
wc0,11.111869,10.554594
wc0,0.50992066,12.956725
wc0,1.9186077,10.910614
wc0,0.8959227,6.35645
wc0,-7.8004646,8.936329
wc0,-1.704888,6.4290366
wc0,1.2271153,0.99392503
wc0,5.9956803,7.22087
wc0,10.979969,-2.1088552
wc0,8.194774,9.584881
wc0,7.7270055,10.817663
wc0,-4.0765457,12.5994215
wc0,3.926163,4.550171
wc0,-1.3340619,10.309234
wc0,5.6462994,2.3492327
wc0,9.786783,13.423324
wc0,-2.304725,-5.787875
wc0,4.851606,0.5787558
wc0,-1.4606724,3.882679
wc0,-5.4155874,14.74149
wc0,3.974124,5.9276977
wc0,-1.0329912,7.711607
wc0,-7.8062053,6.044019
wc0,9.946759,-2.33285
wc0,-3.70361,2.511973
wc0,-5.569096,6.7494297
wc0,-2.2716155,14.376466
wc0,-0.2921607,13.3972645
wc0,-12.346513,0.18099704
wc0,1.8805575,-1.8907875
wc0,2.186733,3.3669505
wc0,-4.344514,-0.31899548
wc0,-3.9440112,5.8698845
wc0,1.9645541,10.982393
wc0,0.16416441,2.4639125
wc0,-8.918167,2.3859165
wc0,-3.8232338,13.75233
wc0,-13.176486,5.874125
wc0,8.359251,1.732468
wc0,6.4278746,4.7204623
wc0,-3.5489604,13.039378
wc0,2.4751291,15.969264
wc0,-7.2748466,11.478182
wc0,9.569268,16.016161
wc0,5.320139,6.9912686
wc0,3.3967462,12.668619
wc0,0.84732795,9.732552
wc0,1.2024919,9.899455
wc0,6.3901973,8.710801
wc0,7.4031596,14.735733
wc0,-0.5172933,11.93089
wc0,10.218511,10.271431
wc0,-2.2690768,0.69268334
wc0,6.9224377,-1.6922584
wc0,-1.4929994,12.944352
wc0,12.455841,3.2091317
wc0,12.642446,3.2394078
wc0,-5.7042837,5.527851
wc0,0.9849772,12.987288
wc0,1.0549227,7.6123796
wc0,-6.177671,9.510572
wc0,12.334742,1.2943538
wc0,3.3394754,-2.378681
wc0,-1.4463383,4.3014736
wc0,-2.1567876,-2.1413631
wc0,-5.2780514,-1.7729607
wc0,-1.5197409,15.8113785
wc0,0.9436424,13.4826
wc0,-2.7977753,11.885088
wc0,-12.704364,10.813354
wc0,1.4471699,7.8041387
wc0,-5.034153,3.9061496
wc0,-2.764246,6.2582297
wc0,8.505752,6.3694744
wc0,-1.624323,0.9358656
wc0,2.2158482,3.5728428
wc0,-14.368612,0.69123846
wc0,7.6006336,7.8383183
wc0,7.5276775,6.356181
wc0,-4.090484,3.8873675
wc0,-2.6398263,7.315188
wc0,-4.238055,8.075286
wc0,12.075713,9.11195
wc0,7.744797,9.984811
wc0,-2.8919904,9.934787
wc0,10.004291,6.244206
wc0,-6.727817,15.050812
wc0,3.6231053,16.336199
wc0,-2.2638457,7.2337427
wc0,1.3223625,13.153277
wc0,13.2965765,7.173512
wc0,9.888758,11.692847
wc0,-1.8321542,8.2514925
wc0,5.014209,10.432462
wc0,10.241148,13.046384
wc0,7.0032105,7.731327
wc0,1.9942079,0.35914913
wc0,5.0443234,0.3741152
wc0,9.116697,10.231292
wc0,5.8296328,10.545451
wc0,-3.683056,13.111957
wc0,0.6451092,5.317879
wc0,5.6195917,4.3764925
wc0,-1.5555339,8.388395
wc0,7.912473,10.093012
wc0,-3.1516604,13.9061775
wc0,10.094387,1.4659523
wc0,-6.3877716,13.885689
wc0,4.755592,-6.365185
wc0,9.47433,8.744567
wc0,9.197162,4.2255335
wc0,1.4392934,3.526229
wc0,3.3632312,7.038583
wc0,4.4982224,3.1025703
wc0,1.427212,-6.8310833
wc0,0.65958,9.467202
wc0,3.6949732,6.8046217
wc0,-2.2253985,19.11209
wc0,3.6754105,0.801464
wc0,-0.489341,-6.462462
wc0,4.581543,6.955994
wc0,8.740262,15.460749
wc0,1.0582355,5.6575913
wc0,-0.098637015,10.410344
wc0,0.4414349,1.2842076
wc0,6.788515,14.940134
wc0,-0.050842747,7.7907224
wc0,-6.882839,8.338236
wc0,-1.7770867,10.398257
wc0,4.0977454,8.485098
wc0,0.6163386,5.050064
wc0,-3.3214962,-1.4030813
wc0,-3.229063,5.410836
wc0,-4.2077937,16.79915
wc0,8.464105,0.97628176
wc0,-1.1531543,10.008653
wc0,7.44867,9.77665
wc0,-4.3856053,-4.5187035
wc0,-3.3909492,7.841039
wc0,-0.54307,16.972174
wc0,7.89171,6.5884914
wc0,4.047761,16.816452
wc0,8.790383,11.819757
wc0,4.019197,5.818098
wc0,6.734309,2.6026168
wc0,2.226583,6.63428
wc0,4.2730803,2.571726
wc0,4.943462,6.118868
wc0,7.2220426,4.7284594
wc0,8.505127,5.6939473
wc0,7.6064863,7.020759
wc0,1.5585928,0.9873111
wc0,10.735174,1.6378022
wc0,9.49018,0.6847589
wc0,5.415114,-5.391106
wc0,6.4537125,12.64074
wc0,-0.34614992,6.1450334
wc0,6.287723,-0.4753603
wc0,-3.9445157,12.28111
wc0,-2.2849996,3.6212676
wc0,2.7710454,13.8168
wc0,-2.6197236,17.42262
wc0,-3.1589572,14.833816
wc0,7.867107,5.194277
wc0,7.280771,8.800194
wc0,4.7431417,7.675332
wc0,9.560786,15.964609
wc0,-1.1476458,7.066868
wc0,8.512225,13.689832
wc0,-7.612919,3.0846167
wc0,3.9346526,2.867484
wc0,-8.2851095,4.076107
wc0,7.022089,7.666445
wc0,11.728729,2.674995
wc0,8.795296,11.152312
wc0,3.5792742,8.407136
wc0,-0.20460278,-1.1419473
wc0,-5.087052,1.9073559
wc0,-3.583479,9.79149
wc0,5.569732,5.4516416
wc0,-6.032814,8.240864
wc0,9.86949,11.181071
wc0,0.55081517,8.312272
wc0,5.284968,-0.9161878
wc0,3.7402449,0.44115874
wc0,-7.767634,0.75267303
wc0,-1.9450961,7.5698814
wc0,-5.056853,4.657428
wc0,11.498302,-0.56342906
wc0,3.32166,10.586738
wc0,9.303731,6.1680045
wc0,3.9879436,1.5969865
