label,x,y
wc1,-6.3617916,-2.2040758
wc1,-1.6773814,-0.27084434
wc1,-0.45720235,-0.5466948
wc1,-5.896827,-9.792633
wc1,0.9947,-10.402631
wc1,3.4270697,-7.0120025
wc1,0.5102543,-0.85338354
wc1,-2.6600003,-0.12247458
wc1,-3.392032,-0.21877597
wc1,2.4645033,-2.5315168
wc1,-0.94251317,-0.16834149
wc1,-7.825626,-5.237557
wc1,-4.357509,-10.957488
wc1,1.866646,-9.975802
wc1,-4.300777,-11.0218115
wc1,-2.6717904,-11.394868
wc1,-7.760072,-4.4213343
wc1,-5.5517263,-10.349801
wc1,-7.6646867,-3.9884772
wc1,2.4719331,-2.296911
wc1,2.9886131,-8.811808
wc1,1.575869,-1.3003442
wc1,-7.1429725,-2.6475105
wc1,-6.806562,-9.237218
wc1,0.7566722,-0.69369084
wc1,2.9446518,-8.994785
wc1,-7.9078836,-4.3677936
wc1,-5.8313193,-1.0509322
wc1,1.0820723,-10.800146
wc1,3.603358,-3.9883196
wc1,-3.0597665,-11.617693
wc1,-8.091983,-4.6395373
wc1,3.3337235,-8.65007
wc1,-3.8983738,-11.471617
wc1,-0.30102798,-11.52739
wc1,0.97727174,-0.5462989
wc1,2.3594942,-10.042754
wc1,0.042634208,-0.07197838
wc1,1.4640218,-10.784563
wc1,-7.738914,-8.238521
wc1,4.011239,-7.01856
wc1,3.0972507,-2.5501688
wc1,-5.818303,-0.6677489
wc1,-6.6127915,-1.3432865
wc1,-0.036351133,-11.6228285
wc1,-7.978938,-8.071019
wc1,3.1703565,-9.4181795
wc1,-7.3683753,-2.1253316
wc1,0.36147836,-11.550988
wc1,-6.0353827,-10.765557
wc1,-4.3140273,0.33051878
wc1,-2.4151378,0.66887057
wc1,3.5492146,-9.016101
wc1,-4.6678214,-11.627784
wc1,-7.994373,-2.919768
wc1,-5.3217983,-11.354069
wc1,1.95893,-10.886438
wc1,3.9102488,-8.622007
wc1,-4.5567613,-11.798581
wc1,1.069508,-0.073744625
wc1,1.2807336,-11.418074
wc1,-4.5006757,0.4637197
wc1,-8.743919,-6.166645
wc1,4.551611,-6.6418357
wc1,2.8344872,-10.370854
wc1,-6.293743,-0.38760656
wc1,4.6336503,-6.8159065
wc1,-8.872116,-6.187469
wc1,-8.908777,-5.2711053
wc1,-6.081209,-11.240864
wc1,-8.005118,-2.1922135
wc1,-2.0406477,-12.491957
wc1,-8.615755,-7.894874
wc1,3.65945,-2.1739202
wc1,-6.745492,-10.849206
wc1,4.5825515,-7.864964
wc1,3.2327454,-10.286996
wc1,2.559254,-10.943691
wc1,4.5835166,-7.9056554
wc1,-7.8556767,-9.651521
wc1,-9.072561,-5.0368266
wc1,-3.0607002,-12.565017
wc1,-8.784222,-3.5070722
wc1,-9.079617,-6.474173
wc1,-3.4003036,1.1833937
wc1,3.8367934,-9.672285
wc1,-5.33836,0.56322
wc1,-8.31707,-9.03459
wc1,-3.3493054,1.2072649
wc1,-9.148153,-5.0573306
wc1,-5.2252116,0.6750582
wc1,0.91532415,-12.123756
wc1,-8.688742,-2.8466895
wc1,-9.069167,-3.9434783
wc1,-8.0476675,-9.759748
wc1,0.4123273,-12.436209
wc1,2.9959943,-0.8315245
wc1,4.649234,-3.1414514
wc1,3.8652656,-10.099065
wc1,-4.731408,-12.528043
wc1,-5.4019766,-12.249387
wc2,1.4394491,6.815359
wc2,2.3383641,6.773016
wc2,1.822086,7.9584255
wc2,2.2704237,6.135476
wc2,2.6866248,7.6868267
wc2,2.353869,6.050749
wc2,2.9255693,7.3536034
wc2,1.042925,8.005666
wc2,1.2049587,5.7422743
wc2,3.3448467,7.151685
wc2,3.1177857,7.887153
wc2,3.2919974,6.2029104
wc2,0.15807745,7.2420893
wc2,3.3895426,7.789697
wc2,2.806002,5.542321
wc2,1.396125,8.7866335
wc2,-0.0048948308,6.614454
wc2,1.1055459,8.819544
wc2,3.8044314,6.7372484
wc2,0.01735444,6.3128414
wc2,-0.08705235,6.6102095
wc2,0.40171048,8.435663
wc2,1.7449089,5.021782
wc2,2.8585134,5.036276
wc2,0.056017168,8.39141
wc2,0.8339327,9.049412
wc2,1.7224281,9.273692
wc2,1.8460746,9.369887
wc2,-0.05838388,5.669437
wc2,0.45049945,5.135262
wc2,4.221347,6.658475
wc2,3.3081481,5.085402
wc2,4.0187135,5.803612
wc2,4.015085,5.773591
wc2,-0.6611165,6.6697493
wc2,-0.7003566,6.6502237
wc2,1.4989433,4.463983
wc2,3.0977645,9.3442335
wc2,2.7399397,4.518372
wc2,4.309501,7.971309
wc2,1.5499251,4.3887787
wc2,3.3550577,4.7981405
wc2,-0.57933193,8.321419
wc2,1.6343175,4.3060465
wc2,4.018931,5.2588444
wc2,-0.93987656,7.580364
wc2,4.523608,7.926471
wc2,4.5567093,7.879999
wc2,-1.0488582,6.2531614
wc2,-0.90981925,5.829878
wc2,2.6087537,9.9804125
wc2,1.3652221,10.085408
wc2,2.5972393,4.0262666
wc2,-0.4930357,4.90893
wc2,-1.1608992,5.8906403
wc2,2.6442058,10.240095
wc2,4.8835773,5.7685843
wc2,4.8601055,5.5517
wc2,1.328933,3.7215178
wc2,-0.34096113,9.665868
wc2,-1.5288255,6.660682
wc2,5.17111,7.740203
wc2,-1.0660905,8.9507265
wc2,-1.0518363,9.021042
wc2,1.2762139,3.6267006
wc2,1.8738146,3.5413485
wc2,4.6069036,9.212166
wc2,2.5151467,10.598054
wc2,5.394345,7.5415583
wc2,5.470511,6.315494
wc2,2.2794886,3.3477948
wc2,-1.3257145,5.133156
wc2,-1.9172243,7.553774
wc2,-1.7309979,5.816804
wc2,3.2486892,3.466779
wc2,2.9795551,3.351044
wc2,3.6000626,10.479603
wc2,2.0127835,3.1661816
wc2,-0.044259947,10.535582
wc2,-1.1390913,9.649581
wc2,-0.48602837,3.8630838
wc2,4.6218767,4.0939894
wc2,0.7729832,11.014091
wc2,-1.349648,9.670975
wc2,5.9249907,6.7707043
wc2,0.2166251,3.3005478
wc2,2.202563,11.185119
wc2,-2.1839218,6.14356
wc2,5.9596267,6.8556185
wc2,-1.76192,9.155427
wc2,0.9659797,3.0152993
wc2,5.029956,4.3831115
wc2,-0.65157086,10.461206
wc2,5.803925,8.314574
wc2,0.109229244,10.952474
wc2,5.530032,5.019028
wc2,-2.268544,8.067853
wc2,-2.3747454,6.490358
wc2,4.303816,3.5573833
wc2,3.3931108,11.043563
wc2,-2.1714919,5.6167483
wc2,0.18392763,11.069453
wc2,0.4187875,3.0114012
wc2,-2.161562,8.790479
wc2,0.16397017,11.118187
wc2,-2.2529993,5.625855
wc2,2.6365342,2.754844
wc2,0.10977696,11.137681
wc2,4.126022,10.776364
wc2,4.7768283,3.776107
wc2,-0.40680847,3.3249943
wc2,1.4293959,2.684027
wc2,-0.4132799,3.3069358
wc2,0.3107854,2.8665886
wc2,3.446098,2.8401222
wc2,-0.47967193,10.996553
wc2,-2.6907067,7.3235
wc2,6.299406,7.788879
wc2,6.3822575,7.050656
wc2,-2.7875288,7.2372375
wc2,3.2393951,11.517304
wc2,6.2297115,5.49163
wc2,5.0782185,3.655587
wc2,5.157107,3.7091157
wc2,1.3103461,11.784602
wc2,3.3017888,11.579273
wc2,-1.1216228,3.3922544
wc2,4.4911537,3.0885348
wc2,-1.203344,10.810325
wc2,0.3094407,11.642503
wc2,5.9826655,4.6331387
wc2,6.528589,8.149219
wc2,3.0531352,2.353341
wc2,6.698596,6.9734306
wc2,2.6975071,2.2332447
wc2,-2.999147,6.2366977
wc2,3.539461,2.4023223
wc2,5.286543,10.580759
wc2,6.409639,5.1331406
wc2,6.1894674,4.605464
wc2,1.8641173,12.094387
wc2,6.6420884,8.414235
wc2,-2.4021769,4.4519134
wc2,-0.6826636,2.7127938
wc2,-0.24597028,11.753817
wc2,6.8356586,6.1379557
wc2,-2.8022068,9.308351
wc2,6.919719,6.45402
wc2,6.293833,9.555774
wc2,5.198401,10.941032
wc2,6.520056,4.866954
wc2,-3.1371982,5.647429
wc2,-0.061630234,2.1710558
wc2,6.5505195,9.39721
wc2,5.0672956,11.260479
wc2,2.9599838,12.280293
wc2,4.256794,11.832219
wc2,1.9080272,12.486634
wc2,-3.492732,6.153668
wc2,2.9115715,1.7433748
wc2,4.4541287,11.8198
wc2,6.7368684,9.391602
wc2,-3.3438008,5.3040676
wc2,-2.1565852,3.3368618
wc2,5.117762,2.55929
wc2,2.089034,12.6661825
wc2,7.2500796,8.551886
wc2,-1.110502,2.2524984
wc2,-2.57268,10.8236265
wc2,-2.560769,3.4375846
wc2,7.518904,7.7593217
wc2,-0.5945749,1.837387
wc2,6.1218257,10.946907
wc2,2.0983534,1.2674636
wc2,6.978043,9.695282
wc2,-1.3716356,2.2292886
wc2,7.1669383,4.6518674
wc2,-0.15399674,1.5639352
wc2,7.2402854,4.7592936
wc2,2.965994,12.89637
wc2,4.012165,1.5399023
wc2,4.1170583,1.4965708
wc2,7.847061,6.526594
wc2,0.84356344,13.123376
wc2,0.45962757,13.063094
wc2,-2.0937486,11.900648
wc2,6.7640452,3.3363612
wc2,7.7646666,8.721656
wc2,-3.0733545,10.988333
wc2,-3.0788343,10.986014
wc2,7.578192,9.357311
wc2,-4.3324776,8.478817
wc2,7.9052763,5.6825166
wc2,-0.7475813,12.873713
wc2,5.705082,2.071201
wc2,8.108815,7.3509936
wc2,1.6058928,0.7252897
wc2,-1.2827184,12.673543
wc2,3.472371,0.90466464
wc2,1.9216692,13.490633
wc2,0.6107378,0.7399688
wc2,-4.1132584,9.871404
wc2,3.6163054,13.351878
wc2,-1.2824357,12.8625
wc2,8.014514,5.0858054
wc2,-0.51686954,0.97825557
wc2,6.4967694,11.648064
wc2,5.8387227,12.251405
wc2,4.9485393,12.8566065
wc2,-4.206048,10.114172
wc2,-1.6336267,1.366369
wc2,7.0380526,11.276566
wc2,-4.946026,6.6940846
wc2,5.46218,12.752467
wc2,-1.9725722,12.729225
wc2,6.9619765,11.436016
wc2,5.2963204,12.885459
wc2,8.494601,6.07745
wc2,1.918158,0.2803847
wc2,2.8107262,13.851437
wc2,7.0150967,11.483472
wc2,-4.7737756,5.224002
wc2,-3.6628509,11.33593
wc2,-2.8628306,12.238825
wc2,7.0588927,11.543636
wc2,-5.040355,5.766923
wc2,2.9192054,13.992007
wc2,4.2515016,0.5050566
wc2,8.019663,3.8736608
wc2,-3.6696103,11.550647
wc2,-1.6010184,1.0008782
wc2,-5.1300917,5.9074883
wc2,8.730804,8.145634
wc2,6.636198,1.8986936
wc2,8.850186,7.0207458
wc2,-3.9854689,3.0783205
wc2,5.804983,1.1004546
wc2,-4.232548,3.312259
wc2,8.687804,8.919188
wc2,-5.4293766,7.602869
wc2,-5.4182367,7.9461956
wc2,-1.2570206,0.56422716
wc2,7.2125783,11.838421
wc2,6.708859,12.370588
wc2,0.94355375,-0.121496014
wc2,8.915719,8.4467745
wc2,-5.4813266,8.328707
wc2,4.488757,13.898788
wc2,4.8936105,0.40260708
wc2,-2.2422392,13.277
wc2,4.6088767,13.897307
wc2,-5.374298,9.16017
wc2,3.2661061,14.362984
wc2,0.3494657,-0.18133052
wc2,4.005603,14.226137
wc2,2.7661567,14.513128
wc2,8.668872,4.1478205
wc2,-4.740555,3.493737
wc2,-5.7548165,6.826363
wc2,6.2287464,0.92988175
wc2,2.315011,-0.45546177
wc2,2.9339883,14.560936
wc2,-4.7649894,3.397542
wc2,-0.68351734,-0.039546154
wc2,-2.5976741,0.9813091
wc2,-4.3083158,11.710652
wc2,-0.63579094,-0.09659995
wc2,-4.836518,10.967089
wc2,2.8397157,-0.48552617
wc2,1.352454,14.709852
wc2,8.553957,10.572963
wc2,6.9135513,1.3114473
wc2,4.9088435,14.0997
wc2,9.188944,4.990093
wc2,9.496087,7.4054303
wc2,9.438122,8.089388
