label,dim1,dim2
wc0,-40.021217,-0.76740605
wc0,-39.755016,-1.1488642
wc0,-37.854126,-0.81886566
wc0,-38.448895,-2.1779616
wc0,-40.9181,-0.34065208
wc0,-38.508854,-2.5122428
wc0,-38.089806,2.0694683
wc0,-39.334766,-0.79675925
wc0,-37.587994,-2.1736155
wc0,-39.77124,-0.6959341
wc0,-37.616318,-2.3377743
wc0,-37.089916,0.4185416
wc0,-39.354813,0.76811266
wc0,-37.582684,-3.1601582
wc0,-37.594337,-0.61433065
wc0,-38.141098,-1.6980162
wc0,-37.77332,0.6103561
wc0,-37.204975,-2.3154848
wc0,-37.8985,-1.0739787
wc0,-38.901222,-2.533448
wc0,-36.365707,-2.393156
wc0,-37.718426,-1.6861345
wc0,-39.70204,-2.9573922
wc0,-40.362705,-0.70623773
wc0,-39.058865,1.2500571
wc0,-37.345585,-1.7251482
wc0,-38.596737,0.5196933
wc0,-39.69766,-3.0100608
wc0,-39.658123,0.524022
wc0,-38.11514,-2.5017073
wc0,-38.945343,-0.3930416
wc0,-37.83273,-2.0560849
wc0,-35.96467,-1.3949273
wc0,-38.496235,-1.7663358
wc0,-37.148212,0.108639605
wc0,-40.394157,-1.765335
wc0,-40.711205,-1.4099123
wc0,-40.2821,-2.1387672
wc0,-37.489826,-3.4458063
wc0,-38.84852,-3.3659792
wc0,-38.485386,-2.8605053
wc0,-39.505573,-1.167466
wc0,-37.665703,-0.17264427
wc0,-39.07014,-2.8667011
wc0,-37.526157,-1.4902402
wc0,-38.291576,-1.2091124
wc0,-38.505672,-2.0348709
wc0,-38.8739,1.2508134
wc0,-38.92195,-1.670799
wc0,-39.158344,0.017564807
wc0,-37.921185,-2.6610217
wc0,-38.15312,-2.1341438
wc0,-41.56952,-1.9222108
wc0,-39.035313,-1.9242548
wc0,-36.715565,-1.0682743
wc0,-37.734528,-1.1689619
wc0,-36.56113,0.12845461
wc0,-35.506035,0.44631228
wc0,-36.025536,-0.62392586
wc0,-34.86709,-0.5460111
wc0,-39.603123,-0.8315328
wc0,-38.667763,-0.46629182
wc0,-39.630436,0.080090545
wc0,-39.39365,-1.5011488
wc0,-40.162586,-1.8552943
wc0,-40.35716,-1.826337
wc0,-38.47097,-0.1453689
wc0,-40.903122,-1.3928545
wc0,-40.596424,-0.044632446
wc0,-38.849598,-2.8253567
wc0,-36.88307,-0.21725722
wc0,-38.79558,-2.802043
wc0,-38.21247,-0.4574439
wc0,-37.752445,1.6852046
wc0,-39.386295,-1.8001589
wc0,-36.592876,-2.4599004
wc0,-39.561897,-1.5519927
wc0,-37.18509,-3.6335142
wc0,-37.65011,0.92362255
wc0,-40.175995,1.8946729
wc0,-35.24913,0.39359042
wc0,-38.24102,-2.142846
wc0,-37.0991,0.42571893
wc0,-36.58956,-1.2213619
wc0,-38.77048,-1.0593007
wc0,-35.37326,-0.70982677
wc0,-36.814693,-0.038800392
wc0,-36.754974,-1.0909145
wc0,-35.82784,-0.6252352
wc0,-38.727726,-2.97415
wc0,-36.689854,-2.132631
wc0,-40.126266,-2.2384374
wc0,-38.988964,-0.72994554
wc0,-39.888847,-1.4508331
wc0,-40.795994,-0.99835616
wc0,-39.96209,-2.78348
wc0,-38.882835,-1.1284531
wc0,-38.622707,0.66714185
wc0,-38.35248,-0.67676616
wc0,-41.319794,-0.8808724
wc0,-38.952335,-0.98579425
wc0,-38.52459,-0.74619794
wc0,-37.906853,1.3869591
wc0,-37.722214,-0.7609743
wc0,-37.980064,0.32467806
wc0,-39.048386,-2.0916672
wc0,-40.475117,-2.278187
wc0,-38.81882,-0.7553894
wc0,-37.32151,-2.535084
wc0,-38.59893,-0.91207147
wc0,-39.148376,-2.0128121
wc0,-37.36805,0.9210658
wc0,-37.322124,-0.9926468
wc0,-38.998386,1.24066
wc0,-36.436443,0.6529297
wc0,-40.293022,1.9307745
wc0,-37.39449,-0.8377546
wc0,-38.474216,-0.72848535
wc0,-40.12619,-0.6601781
wc0,-38.380203,-2.4092686
wc0,-38.63746,-1.1501584
wc0,-40.003536,-1.7264328
wc0,-40.677906,-0.031436574
wc0,-38.618885,-1.5458696
wc0,-40.511967,-1.1228778
wc0,-40.72626,-1.1838152
wc0,-41.083027,0.826651
wc0,-39.885723,-1.982811
wc0,-38.524788,-0.706609
wc0,-38.70136,-0.20388807
wc0,-40.79611,-1.6133256
wc0,-38.16676,-1.2448201
wc0,-36.668625,-3.6148393
wc0,-38.653908,-1.9500077
wc0,-38.384487,-3.3909333
wc0,-40.39742,0.71978223
wc0,-40.448284,-0.3472713
wc0,-39.150105,-3.0576267
wc0,-37.683525,1.9808816
wc0,-40.857555,-0.8751601
wc0,-40.516556,-0.8024209
wc0,-39.4723,-0.34774032
wc0,-38.286777,-1.2417401
wc0,-35.873447,-1.9697729
wc0,-37.40106,-0.14417942
wc0,-35.509438,0.760243
wc0,-37.74953,-0.59674644
wc0,-38.494358,-1.9507983
wc0,-36.830425,-0.88621014
wc0,-38.763252,-1.0612704
wc0,-38.77164,1.7812587
wc0,-38.250187,-1.081282
wc0,-41.380405,-0.027478928
wc0,-37.54749,-3.5981314
wc0,-39.550026,-1.8283588
wc0,-36.44809,-1.5416477
wc0,-40.32346,-3.6757996
wc0,-36.896103,-3.5828679
wc0,-37.856113,-0.28735927
wc0,-37.136112,-0.73804706
wc0,-39.31702,-2.5946457
wc0,-39.62799,-0.77820504
wc0,-39.634453,-0.7608052
wc0,-38.575367,1.1971946
wc0,-36.12187,-2.4285712
wc0,-35.03522,-2.0895221
wc0,-39.774963,-1.6600118
wc0,-38.966606,1.463714
wc0,-39.018745,-3.7725782
wc0,-38.233906,0.8462271
wc0,-39.25539,-1.4292974
wc0,-36.73409,1.3915681
wc0,-36.97127,-0.73097694
wc0,-37.68216,0.90556276
wc0,-40.374992,1.7333101
wc0,-36.724354,-0.0448374
wc0,-36.65606,-1.7523835
wc0,-36.362198,-0.98018897
wc0,-36.022472,-0.22970837
wc0,-39.439636,-0.11167468
wc0,-36.233704,0.39002693
wc0,-37.67652,-0.24250475
wc0,-38.728367,1.4528553
wc0,-36.032753,-0.43219405
wc0,-37.263355,1.1968868
wc0,-37.243767,-0.42997
wc0,-34.952286,-0.44523117
wc0,-35.44338,-0.029543411
wc0,-35.311893,-2.298457
wc0,-34.579247,-1.4176992
wc0,-35.578083,0.65293103
wc0,-37.402763,-0.4609554
wc0,-36.256863,-1.7589275
wc0,-39.95235,1.9125887
wc0,-38.188164,0.09033283
wc0,-37.79748,-2.3503897
wc0,-40.343872,-3.8257885
wc0,-37.87803,-1.1934731
wc0,-39.848312,-0.65611386
wc0,-36.7965,-1.0888411
wc0,-37.322124,-2.8950243
wc0,-41.319523,-1.9091028
wc0,-39.622147,-0.78870976
wc0,-34.986073,0.27007127
wc0,-41.283535,-1.6781789
wc0,-39.10264,-2.4467652
wc0,-40.731342,0.94739586
wc0,-40.399982,1.8563306
wc0,-39.92878,0.93611354
wc0,-37.104645,-2.7028809
wc0,-36.301308,1.5424817
wc0,-37.732307,1.8703244
wc0,-37.41198,-2.4321928
wc0,-38.954292,-1.0556027
wc0,-38.56569,0.12821862
wc0,-38.678463,-0.70575
wc0,-36.83854,-1.6503932
wc0,-38.718616,-1.5204291
wc0,-39.407906,0.42891306
wc0,-38.623627,0.044330586
wc0,-39.37762,-1.489504
wc0,-36.31142,0.15801726
wc0,-39.42837,-2.4499187
wc0,-38.27965,-0.025339983
wc0,-40.540997,0.37707612
wc0,-41.228184,-1.1351718
wc0,-37.83569,-3.2079272
wc0,-38.698586,-3.9017475
wc0,-38.04302,0.829861
wc0,-38.744396,0.16152409
wc0,-38.041607,-3.2311873
wc0,-36.993824,-0.8365708
wc0,-35.531773,-1.625528
wc0,-39.272144,-0.22682106
wc0,-40.89594,-0.83163506
wc0,-39.176167,-2.951059
wc0,-37.79138,-1.3353531
wc0,-38.960457,-0.9051887
wc0,-39.540928,0.76686996
wc0,24.912235,-1.1124517
wc0,21.695436,1.3072139
wc0,24.603046,6.7404327
wc0,14.959316,-2.4759204
wc0,18.804802,-4.559206
wc0,28.240118,-1.4668584
wc0,26.05904,-12.654427
wc0,22.012589,2.1903322
wc0,15.348477,-4.1274257
wc0,24.238638,-13.797189
wc0,15.053597,-7.0507197
wc0,22.07341,-3.9535465
wc0,15.484096,1.7612833
wc0,27.231373,-4.295098
wc0,18.736183,-6.1284657
wc0,18.369032,8.405076
wc0,14.9815445,5.5753803
wc0,23.647997,-6.745536
wc0,17.415457,-18.423462
wc0,11.332127,21.593086
wc0,20.042889,4.5134554
wc0,7.5496855,11.554117
wc0,20.372454,-4.887107
wc0,18.034752,-6.463803
wc0,11.252362,-0.81227297
wc0,24.330034,5.6127577
wc0,13.242359,7.4142885
wc0,17.142893,-8.363381
wc0,2.4439409,-3.1168652
wc0,6.984698,-4.312904
wc0,22.684046,-3.9152973
wc0,23.339973,-4.209215
wc0,21.238182,-0.15911123
wc0,16.654608,-3.58511
wc0,21.633223,-1.7325536
wc0,10.925656,3.3080785
wc0,23.561174,-3.2563386
wc0,25.141508,-5.8065233
wc0,18.923374,5.388189
wc0,29.130772,-6.0128803
wc0,13.641766,-2.9375606
wc0,9.631602,3.1481152
wc0,15.9650135,6.997015
wc0,24.224186,0.081947364
wc0,13.223811,2.346056
wc0,22.88355,-6.5037565
wc0,17.601028,-1.9819584
wc0,24.525698,-1.5153652
wc0,23.191956,1.5174383
wc0,27.95707,-3.2433407
wc0,25.177284,1.7743139
wc0,22.975918,-4.5658755
wc0,19.310326,-4.586619
wc0,12.176613,11.508698
wc0,0.8545862,-2.3982158
wc0,20.84669,-5.469661
wc0,14.716913,4.969846
wc0,15.9782915,-3.7985728
wc0,24.020908,-4.9711733
wc0,29.2656,-7.2073693
wc0,23.566444,-1.3182824
wc0,20.924356,-0.7384817
wc0,19.370977,0.10064749
wc0,24.837255,-3.7703524
wc0,22.450998,-0.7127332
wc0,16.274908,4.074619
wc0,14.666279,5.364689
wc0,21.718996,-0.6557249
wc0,12.604666,-12.6178875
wc0,23.142118,-4.4550147
wc0,25.230518,-8.412806
wc0,20.781328,7.792084
wc0,17.934994,-4.608832
wc0,17.423717,4.0461907
wc0,24.33887,3.3114393
wc0,30.0745,-5.4486485
wc0,17.30344,7.4648576
wc0,25.727156,-0.75428426
wc0,19.452568,6.7288585
wc0,30.652822,2.7015345
wc0,20.596003,4.8418536
wc0,0.8446645,14.786389
wc0,18.932293,2.4679978
wc0,17.482258,-3.0361505
wc0,-2.1276567,-8.571269
wc0,9.99394,-5.3805995
wc0,16.665855,-9.889985
wc0,21.073929,-8.76585
wc0,19.312475,-6.6441293
wc0,14.512958,-2.6497562
wc0,15.874502,-3.2241552
wc0,21.097271,1.9618295
wc0,25.759977,-9.846028
wc0,19.975834,-6.858442
wc0,22.161833,-4.860742
wc0,22.868582,-1.9764616
wc0,28.275528,-5.1468725
wc0,25.705395,-3.5305593
wc0,11.488771,7.2981396
wc0,21.917736,7.487972
wc0,12.62527,9.920833
wc0,29.25567,-1.2520978
wc0,21.082434,-0.5055459
wc0,28.009987,-8.459791
wc0,18.327545,-3.641232
wc0,22.028833,1.6869504
wc0,14.659719,-3.4644017
wc0,20.778316,-13.266093
wc0,14.448204,-9.007338
wc0,23.188892,2.1813312
wc0,25.655643,-4.5526924
wc0,24.049587,-2.1641076
wc0,20.872913,-4.1404986
wc0,23.135824,-0.83310264
wc0,23.063805,2.526343
wc0,18.252039,-2.5388844
wc0,22.907244,-5.379974
wc0,24.437477,-3.3111658
wc0,18.991234,-12.565719
wc0,14.054575,-4.675521
wc0,19.397932,-3.3007956
wc0,19.995193,-1.4179026
wc0,19.84423,3.694982
wc0,19.762177,4.2484584
wc0,23.188055,-1.4011599
wc0,22.927914,-1.5854387
wc0,1.9535074,0.7463256
wc0,26.736303,-5.0660086
wc0,15.165521,4.1073956
wc0,8.422198,-2.0387852
wc0,25.691313,-3.5033555
wc0,11.804857,-3.4537883
wc0,27.847479,-3.2047462
wc0,27.156889,-2.3636951
wc0,18.588293,-0.063265026
wc0,23.790075,-3.0117183
wc0,23.77041,-2.340808
wc0,24.322508,-0.07166812
wc0,25.309307,-6.8778944
wc0,27.371817,-5.619716
wc0,25.002974,-2.7362492
wc0,23.449995,-2.608722
wc0,12.977902,3.4647226
wc0,10.089497,-4.2774954
wc0,18.691053,-1.0258194
wc0,16.204771,-2.8162403
wc0,25.754591,-9.895552
wc0,28.74778,-4.113306
wc0,14.649815,0.44560215
wc0,14.927891,1.1510141
wc0,13.547772,-1.625556
wc0,9.475567,15.014581
wc0,17.471403,-3.2719595
wc0,2.932617,-1.5575311
wc0,11.6023445,-3.1946156
wc0,12.272599,-2.5468898
wc0,-0.5263813,0.91989404
wc0,21.532497,-2.790963
wc0,23.843637,0.48508245
wc0,23.861898,-3.2306433
wc0,10.376165,-3.803606
wc0,21.440872,-2.1519825
wc0,16.555824,-8.316402
wc0,26.42785,-2.7359602
wc0,23.229572,-5.021667
wc0,26.326065,-1.6262175
wc0,18.115082,-2.5606132
wc0,14.753798,5.900497
wc0,21.28949,-4.209858
wc0,25.967588,-0.91478944
wc0,21.987808,-3.6469102
wc0,19.224262,-4.169992
wc0,23.57668,6.6362357
wc0,13.814063,5.5720096
wc0,22.361206,-8.926875
wc0,24.458584,2.2996473
wc0,16.648897,1.7612883
wc0,23.37421,-9.579767
wc0,24.430437,16.605875
wc0,20.811298,-2.2151036
wc0,13.8750725,2.9305708
wc0,12.677691,-5.4985967
wc0,4.44228,0.835787
wc0,4.854352,-0.17323278
wc0,11.366832,-1.0257142
wc0,11.223103,1.042887
wc0,12.319201,-0.77524376
wc0,24.036713,-0.46688613
wc0,15.192473,-5.4182525
wc0,13.124655,-5.9157887
wc0,14.4228945,7.96412
wc0,22.369757,-4.029665
wc0,22.614634,-6.870376
wc0,15.36921,-8.306993
wc0,22.454712,-2.48678
wc0,19.274017,-6.5732822
wc0,17.852339,0.35674348
wc0,15.407053,3.7247818
wc0,13.6167965,-1.7743547
wc0,6.98741,-13.5987215
wc0,15.867421,-1.8480353
wc0,26.17024,-2.877672
wc0,17.909094,-0.7387237
wc0,19.963326,-2.666678
wc0,23.256496,-3.110119
wc0,20.688553,7.4922934
wc0,15.558234,-0.6792498
wc0,15.1516,-0.9502374
wc0,20.566822,7.7486978
wc0,21.110348,-3.2979636
wc0,23.052944,2.638508
wc0,-10.79057,-2.0362751
wc0,11.420032,-8.509683
wc0,13.636973,-1.2494636
wc0,17.411264,-2.8845656
wc0,19.64541,-4.498396
wc0,15.76784,-3.180703
wc0,22.406107,-5.063015
wc0,23.015472,-4.118288
wc0,26.15337,-7.0608163
wc0,16.889853,-5.6801248
wc0,14.820214,-0.93022585
wc0,18.689995,-1.7445143
wc0,22.01997,2.3461518
wc0,20.888186,-1.2689984
wc0,-2.774266,-6.056043
wc0,16.639324,-0.79397094
wc0,11.987694,-7.7522936
wc0,17.98388,-1.0393418
wc0,23.169502,1.512765
wc0,25.798077,-3.1040173
wc0,22.37862,-6.397275
wc0,20.091976,-2.6290188
wc0,27.817953,-1.6874828
wc0,25.425316,-5.6103554
wc0,24.748732,-4.7332883
wc0,26.25754,-2.2176962
wc0,22.15122,-4.7536364
wc0,17.878124,-2.6083553
wc0,18.94896,1.9983599
wc0,14.70072,-1.6302303
wc0,11.144347,-2.6045983
wc0,0.68629915,-5.66865
wc0,16.432693,-1.7632504
wc0,14.238739,0.3272994
wc0,12.425178,1.7386405
wc0,10.338754,-8.421221
wc0,23.14687,5.002546
wc0,25.754251,-3.7456284
wc0,20.02146,-4.5561633
wc0,14.406821,1.9009424
wc0,17.315897,-1.6716859
wc0,16.202868,-6.888433
wc0,25.642397,-7.1737065
wc0,12.979336,8.875694
wc0,6.2446194,-1.1152067
wc0,19.660639,1.6599464
wc0,22.00563,-2.5753086
wc0,18.13738,-8.338224
wc0,15.551074,1.1476324
wc0,7.499281,5.136148
wc0,24.901308,8.129196
wc0,17.495668,-14.813548
wc0,20.047075,9.703039
wc0,23.654865,-3.0175338
wc0,30.526426,-1.0755727
wc0,17.764236,2.74919
wc0,7.60774,-2.2555373
wc0,24.140806,-3.3577871
wc0,9.167356,7.8842072
wc0,20.651848,-3.9095776
wc0,13.306207,-8.063111
wc0,-5.7603965,-1.6476226
wc0,26.890574,-1.1223488
wc0,12.629988,-0.12207055
wc0,25.70599,2.6166034
wc0,11.611404,-4.782968
wc0,7.021676,-13.831241
wc0,-3.415748,-9.860561
wc0,14.797031,-5.7424374
wc0,9.13174,-10.605399
wc0,6.6014695,11.715786
wc0,10.957661,-1.0301696
wc0,9.422409,6.2666225
wc0,-1.1535195,12.028859
wc0,-1.9776583,-0.41497618
wc0,-5.084601,5.5967493
wc0,23.650866,4.2580247
wc0,3.3935509,-4.880634
wc0,20.648502,-5.8556247
wc0,25.268852,0.2597362
wc0,12.104627,19.630838
wc0,19.227535,-1.4535937
wc0,17.439058,-22.084118
wc0,14.631783,2.1270795
wc0,26.724482,-8.208285
wc0,15.757523,-7.6279783
wc0,19.383667,0.31223574
wc0,26.766857,3.477697
wc0,18.163422,-5.6764884
wc0,8.365747,-13.029346
wc0,13.307076,2.475334
wc0,23.362667,-0.84367746
wc0,7.1827784,-12.044057
wc0,25.469498,-8.399137
wc0,32.467396,-7.8264723
wc0,18.618567,19.44607
wc0,22.807777,-3.0445306
wc0,23.139826,2.6168644
wc0,28.173386,-2.2330685
wc0,11.242569,1.181939
wc0,22.69348,-1.8464972
wc0,25.474566,-2.908398
wc0,20.094946,-1.2464255
wc0,16.063608,-2.6211627
wc0,23.867636,-1.0402775
wc0,25.806742,5.648896
wc0,-3.844506,-13.703243
wc0,29.08467,-7.2365923
wc0,24.105635,4.6587377
wc0,15.00137,-0.01726969
wc0,27.012375,-0.06578439
wc0,22.77584,-3.743821
wc0,7.7599473,-4.6224074
wc0,27.421658,-2.3707917
wc0,16.45615,-10.174021
wc0,21.056393,-3.7829094
wc0,17.845148,-3.3707373
wc0,15.554785,6.2601113
wc0,16.899824,-0.105669424
wc0,21.481115,-4.997629
wc0,21.034113,-0.8642417
wc0,25.66857,-1.6949587
wc0,27.961594,-0.99283123
wc0,18.835781,-8.338998
wc0,20.931633,-4.6641006
wc0,18.9163,-3.349777
wc0,31.420341,-4.44259
wc0,25.710722,-2.6483667
wc0,19.236946,-2.77489
wc0,19.964878,-4.307303
wc0,19.626156,-2.6298
wc0,24.635832,-1.2432537
wc0,16.332914,-12.403677
wc0,23.358416,-0.8988997
wc0,13.01818,-3.2902286
wc0,22.123045,-3.4094837
wc0,14.926959,8.045326
wc0,12.83631,-2.354502
wc0,17.021095,-1.6885344
wc0,19.394358,-1.6074456
wc0,19.983479,9.804116
wc0,24.571394,-6.0391603
wc0,21.890404,-8.026143
wc0,17.329205,-2.287827
wc0,17.39007,8.854741
wc0,12.073914,-1.4367685
wc0,20.780865,-1.8662403
wc0,-4.3900003,2.8822598
wc0,13.880366,-0.8466568
wc0,14.460996,-5.2584496
wc0,18.709623,-1.548014
wc0,26.792452,-3.884491
wc0,22.04565,-1.4301605
wc0,22.239761,-3.0174572
wc0,15.154128,-0.2878685
wc0,21.595589,-1.5421474
wc0,19.679195,-3.9379406
wc0,21.373083,-2.289452
wc0,25.462198,-3.1957004
wc0,16.162672,1.22535
wc0,15.532226,-4.6247745
wc0,21.075481,1.2810855
wc0,19.929094,-2.8036466
wc0,18.899422,-4.5414896
wc0,14.375563,2.1210818
wc0,19.169529,-0.51158154
wc0,18.523293,-1.6328537
wc0,12.685069,-6.8657236
wc0,29.257238,-7.187527
wc0,22.227869,1.6365981
wc0,21.841406,7.449238
wc0,11.282312,-9.427221
wc0,11.3569355,-5.645822
wc0,18.614359,3.39271
wc0,14.65685,3.5063925
wc0,18.342752,1.3486412
wc0,25.16645,0.9580708
wc0,14.4628,-1.4184136
wc0,13.322409,-3.7223444
wc0,27.985712,-3.858037
wc0,22.425093,-5.8921666
wc0,34.33359,-6.5591087
wc0,22.981127,-12.619572
wc0,12.99189,0.70873
wc0,25.640022,-0.8128254
wc0,22.545206,-5.8809843
wc0,22.651756,-0.7505637
wc0,15.717415,4.4725137
wc0,23.738699,14.990496
wc0,15.7855625,3.3851418
wc0,18.583544,-1.31126
wc0,16.09233,-7.251484
wc0,24.020973,-5.037976
wc0,14.464983,0.88284963
wc0,16.463987,-1.8054394
wc0,22.150148,7.433283
wc0,-9.3982,11.057589
wc0,18.27863,8.35105
wc0,12.432565,0.22326484
wc0,15.79504,16.428152
wc0,17.678127,-2.0783637
wc0,14.029074,-4.577515
wc0,17.56641,-2.05203
wc0,21.472988,-6.452631
wc0,15.129799,-10.884978
wc0,22.835459,3.7722163
wc0,24.31313,6.607867
wc0,19.880655,1.322369
wc0,10.301638,1.0917203
wc0,24.121584,3.74515
wc0,17.37678,6.339377
wc0,19.929924,-0.9760512
wc0,0.6676939,18.070135
wc0,21.911076,2.2478335
wc0,19.64402,-6.1516585
wc0,19.046951,-7.1432624
wc0,15.601136,-7.572712
wc0,19.506264,-1.295149
wc0,22.948423,-1.656415
wc0,15.29154,-2.354419
wc0,23.066542,-2.4155939
wc0,25.720676,-2.8346143
wc0,25.564249,2.2053049
wc0,24.180994,2.0815375
wc0,14.398005,-9.058874
wc0,17.05673,-0.23223397
wc0,23.696323,-6.321518
wc0,23.48472,0.31144392
wc0,19.794312,3.9967616
wc0,14.122011,-10.830032
wc0,16.192947,-1.4633678
wc0,28.654144,3.7104554
wc0,14.742446,2.0943937
wc0,20.290028,-2.8593507
wc0,26.394245,4.560361
wc0,16.622992,3.1300342
wc0,12.566757,2.3462615
wc0,3.2963955,-2.0253906
wc0,5.996435,-3.4518158
wc0,-12.252873,0.8041385
wc0,-7.0262465,-2.673961
wc0,-0.9323104,1.333177
wc0,-0.88258594,-1.6559087
wc0,16.120132,9.286873
wc0,-0.6697,-11.921189
wc0,8.149926,0.5935379
wc0,13.261883,-1.3658423
wc0,-0.97837615,1.9775139
wc0,14.198857,-3.7244856
wc0,16.30285,1.2217339
wc0,19.612196,-4.262866
wc0,24.681772,-3.0317938
wc0,22.580935,-2.6752024
wc0,29.166286,3.123441
wc0,22.477089,-1.8066107
wc0,25.933052,-5.0934153
wc0,26.847178,1.4074097
wc0,25.023195,-0.7048699
wc0,17.975416,-5.4322495
wc0,20.026794,1.0553972
wc0,14.093399,-1.7357852
wc0,24.11125,0.26029393
wc0,13.733226,-3.065358
wc0,19.11569,-2.0438147
wc0,20.005764,2.859531
wc0,17.618862,-2.210398
wc0,12.968946,-0.47685
wc0,21.253801,2.7102542
wc0,17.89788,-0.72228706
wc0,14.047541,10.352088
wc0,0.9750036,-14.084448
wc0,24.816319,5.2466173
wc0,24.160612,1.3701069
wc0,21.977057,0.34873697
wc0,18.228168,-8.5187845
wc0,22.48688,0.89338934
wc0,21.102058,-2.4844246
wc0,14.2993965,2.654607
wc0,21.875097,-7.324264
wc0,22.732779,-2.2471123
wc0,22.383997,1.7146028
wc0,23.599,-6.432371
wc0,18.219994,1.9579972
wc0,16.062853,16.552153
wc0,5.170859,-21.338743
wc0,25.877474,-5.5952954
wc0,16.292015,-1.8163105
wc0,21.869448,8.0351
wc0,21.447168,-5.1387277
wc0,-1.0092208,2.9683647
wc0,21.095356,-5.345534
wc0,11.573219,-3.3199708
wc0,19.770514,-3.0081086
wc0,21.14365,0.35934368
wc0,15.327267,-0.7649764
wc0,22.547167,3.1888273
wc0,22.628565,0.7065432
wc0,30.610767,-11.20615
wc0,12.574188,-9.683866
wc0,16.610252,0.819759
wc0,23.519424,-1.9297175
wc0,9.0146675,-9.540244
wc0,9.280877,-3.7687764
wc0,5.591886,8.028469
wc0,1.9865065,-0.7510292
wc0,22.508966,3.198399
wc0,24.841225,-1.3014121
wc0,19.871992,2.8213744
wc0,14.45114,-0.12910843
wc0,4.679595,12.66762
wc0,14.936068,-13.672898
wc0,27.847057,-1.1194544
wc0,0.7182586,-1.6550562
wc0,20.534859,7.6352916
wc0,18.232073,4.3272004
wc0,19.175493,-13.414169
wc0,19.925865,11.743392
wc0,-4.301605,3.1641748
wc0,-1.0728142,2.2205577
wc0,-0.87580293,8.8946
wc0,3.4293463,-2.6259305
wc0,-1.9371228,-12.378775
wc0,23.560982,6.6853375
wc0,8.522444,-11.391483
wc0,23.768316,0.66661775
wc0,25.924488,-0.18413188
wc0,24.584385,6.705228
wc0,5.9901314,-3.6412048
wc0,14.481908,-1.7540364
wc0,15.668953,3.3182027
wc0,19.200327,-6.501175
wc0,18.407595,-11.662043
