label,x,y
wc0,15.607913,-4.4911823
wc0,16.162672,1.22535
wc0,13.858618,1.0572957
wc0,16.30285,1.2217339
wc0,18.806133,-2.6331437
wc0,18.923666,-2.5029206
wc0,15.532226,-4.6247745
wc0,13.89046,-4.333472
wc0,12.99189,0.70873
wc0,17.152264,1.0547462
wc0,12.432565,0.22326484
wc0,19.11569,-2.0438147
wc0,17.872435,0.65265614
wc0,11.764046,-1.3154895
wc0,18.327545,-3.641232
wc0,18.588293,-0.063265026
wc0,18.127146,-3.8471727
wc0,18.433403,-3.570858
wc0,19.243013,-1.6410813
wc0,19.227535,-1.4535937
wc0,14.029074,-4.577515
wc0,19.136597,-2.560904
wc0,18.601763,-3.570434
wc0,14.054575,-4.675521
wc0,19.347925,-1.9208574
wc0,12.802553,-4.0482626
wc0,15.484096,1.7612833
wc0,19.394358,-1.6074456
wc0,17.633472,1.1163658
wc0,18.9163,-3.349777
wc0,19.236946,-2.77489
wc0,19.169529,-0.51158154
wc0,13.856585,1.6306026
wc0,11.366832,-1.0257142
wc0,11.335637,-1.9774357
wc0,19.506264,-1.295149
wc0,17.74191,1.2219545
wc0,14.406821,1.9009424
wc0,16.648897,1.7612883
wc0,18.587387,-3.981465
wc0,13.444657,1.6210078
wc0,16.327608,-5.0609365
wc0,11.252362,-0.81227297
wc0,11.804857,-3.4537883
wc0,18.82231,0.38848677
wc0,11.6023445,-3.1946156
wc0,17.888266,-4.5552993
wc0,14.742446,2.0943937
wc0,11.573219,-3.3199708
wc0,19.626156,-2.6298
wc0,17.934994,-4.608832
wc0,19.450077,-3.099223
wc0,19.717484,-1.1864405
wc0,14.690883,-5.257377
wc0,14.631783,2.1270795
wc0,11.144347,-2.6045983
wc0,19.397932,-3.3007956
wc0,14.460996,-5.2584496
wc0,14.375563,2.1210818
wc0,19.496805,-0.3219021
wc0,10.957661,-1.0301696
wc0,14.157859,2.1393445
wc0,15.192473,-5.4182525
wc0,18.849918,-4.1486034
wc0,19.370977,0.10064749
wc0,14.501947,-5.383836
wc0,19.995193,-1.4179026
wc0,19.770514,-3.0081086
wc0,17.402473,1.8905556
wc0,19.929924,-0.9760512
wc0,18.342752,1.3486412
wc0,19.383667,0.31223574
wc0,19.82904,-0.49873477
wc0,19.30328,0.44249657
wc0,19.963326,-2.666678
wc0,19.929094,-2.8036466
wc0,12.24691,-4.6086965
wc0,19.791368,-3.1534266
wc0,19.95847,-2.7359185
wc0,20.094946,-1.2464255
wc0,20.1269,-1.3871042
wc0,15.20773,2.5075495
wc0,19.702175,-3.4369385
wc0,10.916104,0.088020764
wc0,12.425178,1.7386405
wc0,20.175865,-1.6758101
wc0,19.791035,-3.3278863
wc0,10.582587,-0.77410495
wc0,18.64037,-4.6444473
wc0,20.091976,-2.6290188
wc0,20.21077,-1.6799588
wc0,19.224262,-4.169992
wc0,18.804802,-4.559206
wc0,14.797031,-5.7424374
wc0,18.899422,-4.5414896
wc0,20.143808,-2.7553089
wc0,20.240747,-2.5514138
wc0,13.223811,2.346056
wc0,14.2993965,2.654607
wc0,16.548996,-5.7265315
wc0,16.048443,2.650963
wc0,17.269255,2.3333325
wc0,11.223103,1.042887
wc0,16.889853,-5.6801248
wc0,19.861397,-3.62491
wc0,13.307076,2.475334
wc0,19.679195,-3.9379406
wc0,19.851364,-3.6957636
wc0,20.44599,-1.6616284
wc0,11.242569,1.181939
wc0,20.290028,-2.8593507
wc0,18.219994,1.9579972
wc0,13.260448,2.5483341
wc0,10.453358,0.23553148
wc0,17.975416,-5.4322495
wc0,11.611404,-4.782968
wc0,12.566757,2.3462615
wc0,19.612196,-4.262866
wc0,12.677691,-5.4985967
wc0,19.310326,-4.586619
wc0,18.921892,-4.9997444
wc0,20.233055,-3.5332747
wc0,13.8750725,2.9305708
wc0,18.238823,2.1722338
wc0,11.463322,-4.9003973
wc0,13.037545,-5.8172255
wc0,19.541557,-4.54524
wc0,16.895708,-6.046955
wc0,16.357397,-6.1734505
wc0,19.64541,-4.498396
wc0,13.124655,-5.9157887
wc0,20.780865,-1.8662403
wc0,10.376165,-3.803606
wc0,16.207075,-6.242809
wc0,20.811298,-2.2151036
wc0,12.531485,2.682904
wc0,18.163422,-5.6764884
wc0,12.583393,2.7314591
wc0,19.964878,-4.307303
wc0,20.805885,-2.6568186
wc0,20.888186,-1.2689984
wc0,20.888527,-2.3561711
wc0,20.460669,0.18394409
wc0,19.025438,-5.253528
wc0,18.94896,1.9983599
wc0,16.622992,3.1300342
wc0,19.379187,-4.994039
wc0,14.844642,-6.4702096
wc0,15.668953,3.3182027
wc0,19.711803,1.3274858
wc0,17.764236,2.74919
wc0,10.301638,1.0917203
wc0,21.00189,-1.5873516
wc0,20.026794,1.0553972
wc1,10.236588,0.06560751
wc1,10.450042,0.23105152
wc1,8.310096,-3.2349813
wc1,8.788635,-0.7511067
wc1,7.912386,-3.224165
wc1,12.369117,-4.6482983
wc1,9.741085,-5.727824
wc1,11.294024,-5.750363
wc1,13.59542,-3.23719
wc1,8.7352495,-5.599819
wc1,9.596801,1.1392052
wc1,13.307262,0.36822796
wc1,9.044462,1.1094042
wc1,6.9364533,-2.7258756
wc1,10.240555,1.7838821
wc1,7.949877,0.33628154
wc1,7.2747946,-0.68692344
wc1,9.050291,-6.4140096
wc1,6.638807,-2.0344
wc1,9.942396,2.1160877
wc1,11.985353,-6.5191503
wc1,9.265154,-7.282525
wc1,13.624081,-6.2934556
wc1,14.771872,0.739155
wc1,5.7207613,-3.6453462
wc1,14.771201,-5.316543
wc1,6.809648,-6.6393356
wc1,9.901571,3.4146597
wc1,15.793719,-1.799956
wc1,13.670262,-6.818938
wc1,14.155774,2.3236885
wc1,15.58856,-4.144543
wc1,9.485489,-8.281473
wc1,8.416616,-8.258477
wc1,16.046211,-0.7869214
wc1,8.092346,-8.185285
wc1,7.5545397,2.7199512
wc1,16.052343,-0.17263244
wc1,14.073771,3.115187
wc1,10.392417,4.1907773
wc1,4.752624,-2.8926928
wc1,16.180246,-3.9888601
wc1,4.6643624,-2.9381506
wc1,12.833309,4.0607915
wc1,5.6914215,0.93735915
wc1,7.8294444,-8.521449
wc1,13.782636,-7.810554
wc1,15.456503,-6.1387663
wc1,16.219875,-4.6916804
wc1,10.13675,4.6675763
wc1,16.73984,-3.1630416
wc1,7.315966,-8.593638
wc1,14.981512,3.1086516
wc1,15.0856,-6.9903727
wc1,13.056732,-8.589915
wc1,16.041592,1.74046
wc1,12.587144,4.6865172
wc1,14.5571575,3.6909254
wc1,4.1105304,-1.6731404
wc1,5.748381,-7.8490763
wc1,7.9569364,-9.363106
wc1,16.204288,2.390708
wc1,17.025963,-4.451267
wc1,15.782403,3.017118
wc1,11.305426,5.461403
wc1,3.6728187,-1.829177
wc1,5.481553,-8.204995
wc1,4.2119737,-6.4574075
wc1,3.51337,-3.0577066
wc1,16.965775,1.6293434
wc1,10.507911,5.744308
wc1,3.8564415,-6.0202208
wc1,7.1023736,-9.691055
wc1,4.0332985,-6.6723094
wc1,3.3561013,-4.4541426
wc1,10.833716,5.9471626
wc1,12.769224,-9.816482
wc1,16.724136,2.556085
wc1,12.655109,-9.880039
wc1,11.577686,-10.223571
wc1,12.875302,5.834851
wc1,3.0712557,-4.136188
wc1,9.318974,-10.573531
wc1,7.354567,-10.18412
wc1,11.918959,6.2357974
wc1,7.4526763,-10.259608
wc1,8.571181,-10.642269
wc1,2.83384,-3.9635568
wc1,11.532345,6.4535956
wc1,18.157894,-0.11408224
wc1,17.77802,1.4529353
wc1,16.103561,4.2569814
wc1,13.671971,5.9863343
wc1,18.148071,-4.1898746
wc1,12.111941,6.4856434
wc1,5.9032664,4.3789754
wc1,18.30271,-3.7572577
wc1,4.382114,2.6080685
wc1,9.086252,6.431171
wc1,6.3247237,-10.3110285
wc1,3.1309695,-6.8544846
wc1,6.2882905,5.029665
wc1,17.559269,2.907057
wc1,8.9371395,6.6682196
wc1,4.737545,-9.468144
wc1,11.162621,-11.308553
wc1,3.025542,0.8208916
wc1,16.353527,-8.623404
wc1,2.4958322,-5.8001423
wc1,3.8993301,-8.650034
wc1,17.688692,3.016384
wc1,3.5088518,-8.244997
wc1,9.519916,-11.551739
wc1,16.19434,5.1471024
wc1,17.951494,2.8109944
wc1,3.328042,-8.207863
wc1,9.482591,-11.645163
wc1,9.036531,7.0791645
wc1,4.5701528,4.009172
wc1,18.688326,1.2582349
wc1,14.439129,6.6523795
wc1,6.3611827,5.896882
wc1,16.902666,4.787078
wc1,13.079156,-11.294274
wc1,6.613767,-11.249676
wc1,13.604757,7.302639
wc1,16.743515,5.2810183
wc1,15.488271,6.3668714
wc1,14.991965,6.708997
wc1,16.451927,5.6408935
wc1,18.781788,-6.093578
wc1,18.755962,-6.2691684
wc1,15.012616,-10.709505
wc1,1.5493232,-1.6604781
wc1,7.9062047,-12.0592785
wc1,16.222649,6.1303086
wc1,7.370014,7.134511
wc1,13.87046,7.596717
wc1,14.987033,-11.05835
wc1,18.536953,-7.490558
wc1,5.84352,-11.635453
wc1,3.038182,-9.494784
wc1,18.87941,3.1376357
wc1,11.355316,8.391964
wc1,5.774618,6.5703506
wc1,18.749687,3.6271095
wc1,11.78785,-12.530455
wc1,0.842508,-4.415336
wc1,9.9343,8.530328
wc1,1.7850089,1.6295241
wc1,17.656115,5.5148335
wc1,1.2362859,-6.7660165
wc1,0.7175863,-3.0155103
wc1,1.2522556,-6.8924174
wc1,1.8189162,1.8584989
wc1,0.6867099,-3.5901277
wc1,1.529724,-7.7747903
wc1,19.319254,3.0800204
wc1,1.4670272,-7.769645
wc1,16.44256,-10.700533
wc1,12.123903,-12.774837
wc1,15.001029,-11.686619
wc1,9.761718,-13.136675
wc1,14.166769,-12.210662
wc1,15.567469,7.628852
wc1,1.2692347,-7.629009
wc1,14.121631,-12.249627
wc1,15.427701,7.7422237
wc1,9.571428,-13.194438
wc1,19.284412,-7.5620856
wc1,11.072587,9.013202
wc1,5.834705,-12.44282
wc1,14.867772,-11.981278
wc1,3.142966,-10.655828
wc1,12.036123,8.998409
wc1,1.7363039,2.6952913
wc1,11.209227,-13.281182
wc1,11.256996,-13.288252
wc1,20.465595,-5.001898
wc1,2.5927067,-10.368294
wc1,10.349927,9.299735
wc1,4.496416,-12.061345
wc1,20.425964,-5.7783613
wc1,0.0092656985,-4.009114
wc1,1.3094987,-8.866911
wc1,-0.023221146,-3.0279708
wc1,17.688414,6.7095327
wc1,17.363842,7.0270233
wc1,15.999343,8.071041
wc1,5.223266,-12.766946
wc1,10.577149,9.6072035
wc1,19.02552,5.2376714
wc1,13.421826,9.318411
wc1,17.97648,-10.407654
wc1,18.68667,5.88952
wc1,10.632525,9.80229
wc1,3.3716984,-11.8546
wc1,4.2857385,-12.522062
wc1,19.640902,-8.510425
wc1,0.48295596,-8.049754
wc1,6.9877696,-13.694386
wc1,19.109583,5.576043
wc1,13.114427,-13.589897
wc1,3.9799948,-12.502434
wc1,17.533775,7.419166
wc1,14.962924,-12.960381
wc1,16.02724,-12.391982
wc1,20.547598,-7.231453
wc1,4.127503,-12.684983
wc1,17.742483,-11.1226845
wc1,17.229914,-11.677691
wc1,10.935145,-14.2981205
wc1,18.75321,6.517301
wc1,-0.2889265,-7.0728006
wc1,18.908272,6.4011087
wc1,14.642523,9.560664
wc1,1.215252,-10.289024
wc1,18.828173,6.5396514
wc1,8.0501585,-14.373237
wc1,17.725103,7.736168
wc1,4.230032,7.8110657
wc1,2.3659148,-11.797723
wc1,18.807917,-10.641595
wc1,1.8983468,-11.435916
wc1,11.152555,10.532998
wc1,9.265517,-14.640441
wc1,12.657164,10.429199
wc1,17.068998,-12.33784
wc1,9.284865,-14.719679
wc1,21.031738,3.562652
wc1,18.32436,-11.36616
wc1,6.002492,-14.228225
wc1,16.139528,9.368057
wc1,22.00313,-5.1159534
wc1,0.13977796,-9.533064
wc1,20.922686,-8.180532
wc1,20.084042,5.6589613
wc1,20.412994,-9.087096
wc1,-1.337922,-2.698429
wc1,13.900914,10.427172
wc1,7.172298,10.168068
wc1,21.371649,3.2459393
wc1,2.01323,-12.083746
wc1,10.132316,10.884773
wc1,16.156353,-13.24025
wc1,21.88026,-5.9577475
wc1,5.76118,-14.381528
wc1,22.361977,-0.40490177
wc1,7.301727,10.3029
wc1,21.819517,-6.4116244
wc1,2.9481018,-13.051432
wc1,8.595547,10.820333
wc1,8.615268,10.840307
wc1,-1.0122325,-7.401978
wc1,7.9274697,10.670258
wc1,12.578485,10.972336
wc1,5.5865884,9.656518
wc1,21.70868,-7.1959853
wc1,7.449411,10.616293
wc1,16.401026,9.686117
wc1,11.203698,-15.213388
wc1,11.368496,-15.211055
wc1,-0.62824506,-8.98969
wc1,21.493423,3.933684
wc1,8.527617,-15.319924
wc1,20.146156,-10.243157
wc1,-1.6062199,-5.9055147
wc1,2.7560394,-13.325532
wc1,3.321676,8.363465
wc1,14.966701,10.604191
wc1,-0.806109,-9.036269
wc1,21.897713,-7.5382733
wc1,-1.4825753,0.4118061
wc1,12.534815,11.392766
wc1,1.6055033,6.7217374
wc1,7.032972,-15.328224
wc1,17.478445,-13.126304
wc1,0.38482383,-11.267012
wc1,21.941422,-7.6645913
wc1,1.0547472,6.14263
wc1,21.976862,-7.733019
wc1,12.685246,11.509734
wc1,-2.1264272,-3.1067853
wc1,0.93642855,6.119164
wc1,17.125408,9.814519
wc1,11.324924,11.782115
wc1,8.259171,-15.759172
wc1,3.4285471,-14.261946
wc1,3.3059702,-14.229322
wc1,13.587822,11.5045
wc1,14.382799,-15.053964
wc1,4.8026085,-15.002047
wc1,4.7594347,-15.073288
wc1,8.643005,11.766747
wc1,2.5637147,-13.909232
wc1,8.736885,11.812157
wc1,7.5498643,11.553492
wc1,-1.1909704,-9.529366
wc1,23.368559,-0.008294191
wc1,15.931795,-14.603801
wc2,-9.728726,-0.35722056
wc2,-8.906299,-0.86345994
wc2,-8.848186,-0.7169584
wc2,-9.485087,-1.2388474
wc2,-9.5784025,0.2738591
wc2,-9.228302,-1.4538851
wc2,-9.168333,0.3113271
wc2,-9.174175,-1.5835193
wc2,-8.376785,-0.6810508
wc2,-10.234136,-1.4817784
wc2,-10.249802,-1.5250381
wc2,-9.4093685,-1.8701133
wc2,-9.8350935,0.707428
wc2,-9.2036,-1.9900025
wc2,-8.828691,-1.9257581
wc2,-8.058275,-0.96067727
wc2,-10.790785,-0.18353844
wc2,-9.254803,-2.285844
wc2,-7.53869,-0.3508893
wc2,-7.518175,-0.5232978
wc2,-7.9391446,0.93267244
wc2,-10.932566,-2.051414
wc2,-7.2958236,-0.79799
wc2,-11.436689,-1.486043
wc2,-8.372232,-2.502644
wc2,-9.293193,-2.9287019
wc2,-8.304724,-2.5633786
wc2,-9.814005,1.829157
wc2,-7.5322857,1.1618998
wc2,-11.6019745,-1.7582098
wc2,-11.844732,-0.21435091
wc2,-10.501214,1.801141
wc2,-6.7338724,-0.18546207
wc2,-6.7546234,-1.2384102
wc2,-10.073917,-3.4702759
wc2,-9.30086,-3.5264082
wc2,-7.019206,-1.9373915
wc2,-9.556396,-3.6110356
wc2,-7.9219313,2.3661933
wc2,-6.4226794,0.15931599
wc2,-9.685334,-3.7651858
wc2,-7.234397,2.0059958
wc2,-7.423312,-2.8975081
wc2,-12.207961,0.83059525
wc2,-11.115192,2.1737373
wc2,-12.27728,-1.9947563
wc2,-7.251402,2.216401
wc2,-11.798042,1.7039534
wc2,-7.273765,2.2812564
wc2,-8.567166,2.9014466
wc2,-6.134503,-0.6190516
wc2,-12.300575,1.1594851
wc2,-8.773959,3.1096005
wc2,-11.910268,-3.1068647
wc2,-11.99902,1.845099
wc2,-6.8583107,2.2355344
wc2,-8.74128,-4.087573
wc2,-6.5595775,1.8913618
wc2,-12.059148,1.8703058
wc2,-6.4051065,1.7896497
wc2,-12.202638,-3.0021925
wc2,-11.582938,2.4360466
wc2,-6.544115,2.1959279
wc2,-10.282993,-4.3260927
wc2,-6.9444017,-3.259205
wc2,-6.3864274,2.0892086
wc2,-11.8771515,-3.5812645
wc2,-13.014822,-2.1849997
wc2,-7.963053,3.464967
wc2,-8.111361,-4.3177824
wc2,-5.757103,-1.599973
wc2,-13.342892,-0.54027456
wc2,-13.005642,-2.3489199
wc2,-7.764747,-4.256918
wc2,-12.972923,-2.672419
wc2,-7.6155863,-4.219636
wc2,-11.535286,-4.2411394
wc2,-6.7772264,3.0839608
wc2,-6.054355,-2.7404237
wc2,-12.088171,2.7368708
wc2,-7.55389,-4.300779
wc2,-12.294274,-3.7622566
wc2,-5.337011,-1.0702759
wc2,-7.33678,-4.2316914
wc2,-8.288796,3.91614
wc2,-7.626413,-4.443721
wc2,-8.877175,-4.927375
wc2,-6.3623915,-3.4519088
wc2,-9.005589,-4.9784575
wc2,-7.6139474,-4.535382
wc2,-9.374507,-5.052317
wc2,-9.562558,-5.063902
wc2,-11.70286,-4.506754
wc2,-11.235218,3.657243
wc2,-9.412562,-5.1189094
wc2,-8.83575,4.255697
wc2,-13.743684,-1.7865627
wc2,-10.761556,-5.0587397
wc2,-5.1888456,-1.8090543
wc2,-7.2032213,-4.5306864
wc2,-13.951117,-0.25136122
wc2,-12.962946,-3.630317
wc2,-13.907269,-1.6543866
wc2,-14.029457,-1.060265
wc2,-8.379597,-5.173092
wc2,-12.078883,3.4542942
wc2,-13.935564,-1.9095579
wc2,-8.42126,4.4635983
wc2,-9.091852,-5.4317927
wc2,-13.384787,-3.395709
wc2,-13.589915,1.8126794
wc2,-14.181176,-0.1052349
wc2,-14.110533,-2.220205
wc2,-7.2223105,-5.0000925
wc2,-4.696996,1.5104
wc2,-5.2364473,2.7535324
wc2,-9.577988,4.8141265
wc2,-13.045086,-4.1750717
wc2,-9.827183,-5.7219825
wc2,-7.2614326,-5.1734767
wc2,-13.063489,-4.401863
wc2,-14.431707,0.6665383
wc2,-12.495836,3.7948
wc2,-13.210414,3.1473808
wc2,-7.2143173,-5.3972664
wc2,-4.4628096,-2.0340161
wc2,-11.714272,-5.5393767
wc2,-11.5764,-5.648429
wc2,-14.719165,0.25419945
wc2,-14.047138,2.2338603
wc2,-5.8221836,4.1480675
wc2,-4.264454,1.7586812
wc2,-9.534356,5.2931166
wc2,-4.365919,2.0694158
wc2,-11.735548,-5.6775703
wc2,-14.341249,-3.057127
wc2,-3.9821477,-0.35425958
wc2,-14.491567,1.5474286
wc2,-9.677012,5.371403
wc2,-14.923576,-0.9814009
wc2,-4.3201985,-2.403443
wc2,-11.849811,-5.868658
wc2,-6.7183776,5.168977
wc2,-6.2506666,-5.293075
wc2,-8.661329,-6.4474893
wc2,-4.8039536,-3.916708
wc2,-4.1342072,-2.726298
wc2,-3.6211932,1.0009507
wc2,-7.068354,-5.9502654
wc2,-13.427387,-5.0527215
wc2,-3.628802,1.3276018
wc2,-14.434864,2.6154926
wc2,-10.12526,-6.6390967
wc2,-15.398199,-0.8064171
wc2,-3.4618235,1.1120529
wc2,-15.337266,0.49502295
wc2,-6.237878,5.3198066
wc2,-4.890902,4.294326
wc2,-14.891688,-3.3444242
wc2,-5.096302,-4.7059093
wc2,-5.5516796,4.9422026
wc2,-15.358673,-2.0228946
wc2,-15.499497,0.021695362
wc2,-3.7053275,2.5289257
wc2,-13.2494,4.47083
wc2,-12.358559,5.1424646
wc2,-14.946377,-3.403169
wc2,-11.533597,5.593687
wc2,-8.410141,-6.7980237
wc2,-14.64511,-4.066965
wc2,-14.85809,2.514526
wc2,-7.8419957,6.171251
wc2,-15.558439,-2.0688772
wc2,-10.559045,-6.965919
wc2,-9.026371,-7.028014
wc2,-15.725558,-1.4668541
wc2,-15.689949,0.4933148
wc2,-9.189626,-7.1047587
wc2,-7.2243185,6.154766
wc2,-11.579946,-6.7939043
wc2,-12.3106575,5.5037994
wc2,-4.8604856,-4.922409
wc2,-4.546772,4.493196
wc2,-13.704065,-5.5500836
wc2,-13.155558,-6.046552
wc2,-6.158906,5.834727
wc2,-15.832815,0.40558365
wc2,-11.329022,6.1064067
wc2,-14.409184,-4.962187
wc2,-3.2762575,-2.5333674
wc2,-3.1235018,-2.0624726
wc2,-4.5884786,4.7903438
wc2,-14.52805,-4.9513264
wc2,-13.623922,-5.896975
wc2,-15.518942,-3.3988957
wc2,-16.063705,-1.2136594
wc2,-3.3788824,3.3064563
wc2,-2.9067957,2.1157994
wc2,-3.1488433,2.965591
wc2,-3.6201646,3.9036868
wc2,-14.512303,-5.220344
wc2,-2.5787525,-0.37429324
wc2,-4.533069,5.132337
wc2,-13.768176,-6.033987
wc2,-15.711468,-3.3731496
wc2,-15.76888,2.1235704
wc2,-15.070617,3.5187194
wc2,-12.051289,-7.1620555
wc2,-5.5066175,-6.2332964
wc2,-16.292961,0.59347206
wc2,-16.384995,-0.36720455
wc2,-3.5526602,-4.149888
wc2,-2.5331492,-1.6228236
wc2,-16.302061,-2.0262651
wc2,-8.637581,-7.7202015
wc2,-15.896365,2.2424035
wc2,-10.263339,-7.7823043
wc2,-15.222392,3.6380477
wc2,-15.469995,-4.3941736
wc2,-2.6334097,2.545675
wc2,-4.127604,-5.1244407
wc2,-16.255493,1.2923471
wc2,-8.158125,-7.7187243
wc2,-7.922308,-7.6623588
wc2,-16.524595,-0.4204788
wc2,-10.634873,-7.8185406
wc2,-2.2110088,-0.21617137
wc2,-3.7782755,4.88444
wc2,-2.125288,0.56172824
wc2,-10.753622,-7.901071
wc2,-2.6190095,3.0343952
wc2,-6.67744,7.0146604
wc2,-8.0094,7.3203483
wc2,-4.548661,5.8155065
wc2,-5.4793735,-6.6486526
wc2,-2.1039734,-0.433413
wc2,-13.66228,-6.675942
wc2,-15.489176,3.6248937
wc2,-6.48504,7.0133014
wc2,-2.7382503,-3.2482734
wc2,-10.061253,-8.063193
wc2,-8.713839,-8.060319
wc2,-12.931727,6.41772
wc2,-3.8834558,5.5567555
wc2,-15.767976,-4.714792
wc2,-15.058699,4.7216344
wc2,-12.24505,-7.799771
wc2,-15.691529,-4.9518237
wc2,-15.737473,-4.886395
wc2,-9.921154,7.6716237
wc2,-6.761279,7.48401
wc2,-5.257558,-6.9712896
wc2,-12.653178,6.862805
wc2,-12.337536,-7.877896
wc2,-6.394861,-7.680103
wc2,-12.397697,-7.85857
wc2,-11.486637,-8.180367
wc2,-3.0569952,4.971567
wc2,-10.620325,-8.430089
wc2,-11.908645,7.342913
wc2,-6.6773043,-8.014073
wc2,-12.368711,-8.0681
wc2,-1.7549475,2.5457416
wc2,-16.951033,1.7076678
wc2,-2.1325836,3.6678739
wc2,-9.876175,-8.652946
wc2,-15.505143,4.7834516
wc2,-14.177646,-7.127611
wc2,-5.148525,7.182343
wc2,-3.436097,-5.763922
wc2,-6.488811,-8.128024
wc2,-9.872479,-8.81746
wc2,-9.28837,8.28244
wc2,-10.051773,8.206748
wc2,-1.3774141,1.8871605
wc2,-15.977155,-5.48409
wc2,-10.750775,-8.793438
wc2,-13.334079,-7.882034
wc2,-1.6179326,3.0019443
wc2,-16.752567,-4.1535735
wc2,-3.7910166,-6.342929
wc2,-13.942944,6.702601
wc2,-2.8272045,-5.277015
wc2,-15.769828,4.915116
wc2,-13.382769,-7.9713693
wc2,-17.605381,-0.68543875
